split,name,a0_psnr,a0_ssim,udpnet_psnr,udpnet_ssim,delta_psnr,delta_ssim,filename_param_1,filename_param_2,input_luma_mean,input_luma_std,input_luma_min,input_luma_max,input_luma_range,input_saturation_mean,input_saturation_std,input_saturation_min,input_saturation_max,input_saturation_range,dark_channel_mean,dark_channel_std,dark_channel_min,dark_channel_max,dark_channel_range,bright_channel_mean,bright_channel_std,bright_channel_min,bright_channel_max,bright_channel_range,depth_mean,depth_std,depth_min,depth_max,depth_range,input_luma_contrast,input_highfreq_energy,input_edge_mean,depth_grad_mean,depth_near_ratio_gt_0_66,depth_far_ratio_lt_0_33,depth_image_edge_mismatch,depth_luma_std_ratio,udp_a0_absdiff_mean,udp_a0_absdiff_std,udp_a0_absdiff_min,udp_a0_absdiff_max,udp_a0_absdiff_range,udp_a0_luma_shift_mean,udp_a0_luma_shift_abs_mean,udp_a0_chroma_u_abs_mean,udp_a0_chroma_v_abs_mean,udp_a0_lowfreq_abs_mean,udp_a0_highfreq_abs_mean,udp_a0_low_high_abs_ratio,alpha_0p00_psnr,alpha_0p00_ssim,alpha_0p00_delta_psnr,alpha_0p00_delta_ssim,alpha_0p00_gain_ge_0_05,alpha_0p00_gain_ge_0_10,alpha_0p00_gain_ge_0_20,alpha_0p00_bad_risk,alpha_0p25_psnr,alpha_0p25_ssim,alpha_0p25_delta_psnr,alpha_0p25_delta_ssim,alpha_0p25_gain_ge_0_05,alpha_0p25_gain_ge_0_10,alpha_0p25_gain_ge_0_20,alpha_0p25_bad_risk,alpha_0p50_psnr,alpha_0p50_ssim,alpha_0p50_delta_psnr,alpha_0p50_delta_ssim,alpha_0p50_gain_ge_0_05,alpha_0p50_gain_ge_0_10,alpha_0p50_gain_ge_0_20,alpha_0p50_bad_risk,alpha_0p75_psnr,alpha_0p75_ssim,alpha_0p75_delta_psnr,alpha_0p75_delta_ssim,alpha_0p75_gain_ge_0_05,alpha_0p75_gain_ge_0_10,alpha_0p75_gain_ge_0_20,alpha_0p75_bad_risk,alpha_1p00_psnr,alpha_1p00_ssim,alpha_1p00_delta_psnr,alpha_1p00_delta_ssim,alpha_1p00_gain_ge_0_05,alpha_1p00_gain_ge_0_10,alpha_1p00_gain_ge_0_20,alpha_1p00_bad_risk,oracle_best_alpha,oracle_best_alpha_delta_psnr,oracle_best_alpha_delta_ssim,bucket
train_inner,1883_0.72_1.0.png,46.331085205078125,0.9948055744171143,42.30484390258789,0.9936763048171997,-4.026241302490234,-0.0011292695999145508,0.72,1.0,0.45261648297309875,0.3205278515815735,0.014556863345205784,0.9960784912109375,0.9815216064453125,0.149320587515831,0.17143109440803528,0.0,1.0,1.0,0.4341997504234314,0.3263922333717346,0.0,0.9960784316062927,0.9960784316062927,0.4760797619819641,0.3174511790275574,0.019607843831181526,1.0,0.9803921580314636,0.3356492221355438,0.23018811643123627,0.0,1.0,1.0,0.3205278515815735,0.05230019986629486,0.023981785401701927,0.00420495355501771,0.12897786498069763,0.5114290714263916,1.280158281326294,0.7181532382965088,0.004548045340925455,0.005106478463858366,0.0,0.04760110378265381,0.04760110378265381,-0.0006343474378809333,0.004562709480524063,0.0009775737999007106,0.0007405789219774306,0.00414049020037055,0.0011921573895961046,3.473107099533081,46.331085205078125,0.9948055744171143,0.0,0.0,0,0,0,0,46.30908203125,0.9951733946800232,-0.022003173828125,0.00036782026290893555,0,0,0,0,45.32292938232422,0.9951115846633911,-1.0081558227539062,0.00030601024627685547,0,0,0,1,43.854698181152344,0.9946140646934509,-2.4763870239257812,-0.00019150972366333008,0,0,0,1,42.30484390258789,0.9936763048171997,-4.026241302490234,-0.0011292695999145508,0,0,0,1,0.0,0.0,0.0,easy_top25_by_a0
train_inner,1884_0.78_0.61.png,47.953739166259766,0.9960585832595825,44.2017707824707,0.9957377910614014,-3.7519683837890625,-0.00032079219818115234,0.78,0.61,0.4401780664920807,0.3407351076602936,0.008737255819141865,0.9960784912109375,0.9873412251472473,0.17120827734470367,0.18681341409683228,0.0,1.0,1.0,0.4208824336528778,0.34636279940605164,0.0,0.9960784316062927,0.9960784316062927,0.4649025499820709,0.3379807770252228,0.0117647061124444,1.0,0.9882352948188782,0.33292847871780396,0.22485074400901794,0.0,1.0,1.0,0.3407351076602936,0.05434279888868332,0.02489463798701763,0.004206082317978144,0.1213899776339531,0.4929785132408142,1.283780813217163,0.6598989367485046,0.00408220337703824,0.004852646496146917,0.0,0.048050254583358765,0.048050254583358765,-0.001524542341940105,0.00411021476611495,0.0008958337712101638,0.0007014839211478829,0.0037159575149416924,0.0010018076281994581,3.7092525959014893,47.953739166259766,0.9960585832595825,0.0,0.0,0,0,0,0,48.546485900878906,0.9964496493339539,0.5927467346191406,0.0003910660743713379,1,1,1,0,47.70627975463867,0.9965395927429199,-0.24745941162109375,0.00048100948333740234,0,0,0,1,46.026268005371094,0.9963085651397705,-1.9274711608886719,0.0002499818801879883,0,0,0,1,44.2017707824707,0.9957377910614014,-3.7519683837890625,-0.00032079219818115234,0,0,0,1,0.25,0.5927467346191406,0.0003910660743713379,easy_top25_by_a0
train_inner,1885_0.54_0.83.png,47.600563049316406,0.9961351156234741,48.87042236328125,0.996605396270752,1.2698593139648438,0.00047028064727783203,0.54,0.83,0.28180599212646484,0.2413845956325531,0.0032392158173024654,1.0,0.9967607855796814,0.15872259438037872,0.15262629091739655,0.0,1.0,1.0,0.26497191190719604,0.23947609961032867,0.0,1.0,1.0,0.3035029470920563,0.24849146604537964,0.003921568859368563,1.0,0.9960784316062927,0.4489386975765228,0.22255556285381317,0.0,1.0,1.0,0.2413845956325531,0.05141707882285118,0.021064268425107002,0.0034781810827553272,0.1648828238248825,0.3453710973262787,1.268743872642517,0.9219956994056702,0.003362349234521389,0.0034756583627313375,0.0,0.03705896437168121,0.03705896437168121,-0.002670487156137824,0.003364593256264925,0.0007497924962081015,0.0005206160130910575,0.0030578328296542168,0.0007943784003145993,3.8493404388427734,47.600563049316406,0.9961351156234741,0.0,0.0,0,0,0,0,49.24831008911133,0.9967309832572937,1.6477470397949219,0.0005958676338195801,1,1,1,0,50.302696228027344,0.997018039226532,2.7021331787109375,0.0008829236030578613,1,1,1,0,50.13808822631836,0.9969813227653503,2.537525177001953,0.0008462071418762207,1,1,1,0,48.87042236328125,0.996605396270752,1.2698593139648438,0.00047028064727783203,1,1,1,0,0.5,2.7021331787109375,0.0008829236030578613,easy_top25_by_a0
train_inner,1886_0.89_1.66.png,41.45716094970703,0.9913725852966309,42.022010803222656,0.9901739358901978,0.564849853515625,-0.0011986494064331055,0.89,1.66,0.39160066843032837,0.25132256746292114,0.007160784676671028,1.0,0.9928392171859741,0.0943436548113823,0.0998557060956955,0.0,1.0,1.0,0.377087265253067,0.25023800134658813,0.0,1.0,1.0,0.4100368916988373,0.2569795548915863,0.007843137718737125,1.0,0.9921568632125854,0.48416250944137573,0.23916654288768768,0.0,1.0,1.0,0.25132256746292114,0.047224998474121094,0.018767498433589935,0.003443694906309247,0.2804589867591858,0.33387696743011475,1.2486979961395264,0.9516317844390869,0.004339092411100864,0.005837596021592617,0.0,0.053205251693725586,0.053205251693725586,-0.0026006316766142845,0.004345031455159187,0.0007217413512989879,0.000669090892188251,0.003866566577926278,0.0011474385391920805,3.369737386703491,41.45716094970703,0.9913725852966309,0.0,0.0,0,0,0,0,42.26237869262695,0.9919289350509644,0.8052177429199219,0.0005563497543334961,1,1,1,0,42.68328857421875,0.991870105266571,1.2261276245117188,0.0004975199699401855,1,1,1,0,42.59346008300781,0.9912666082382202,1.1362991333007812,-0.00010597705841064453,1,1,1,0,42.022010803222656,0.9901739358901978,0.564849853515625,-0.0011986494064331055,1,1,1,1,0.5,1.2261276245117188,0.0004975199699401855,mid_by_a0
train_inner,1887_0.6_1.79.png,43.37425994873047,0.9939337968826294,45.81708908081055,0.9937776327133179,2.442829132080078,-0.00015616416931152344,0.6,1.79,0.3321281373500824,0.22939684987068176,0.003921568859368563,1.0,0.9960784316062927,0.10974889248609543,0.11394697427749634,0.0,1.0,1.0,0.317707896232605,0.22818152606487274,0.0,1.0,1.0,0.3503958284854889,0.23513677716255188,0.003921568859368563,1.0,0.9960784316062927,0.46767812967300415,0.22800342738628387,0.0,1.0,1.0,0.22939684987068176,0.04592147842049599,0.01837344840168953,0.003448492381721735,0.22321940958499908,0.3389257788658142,1.2587095499038696,0.9939256906509399,0.003703348571434617,0.004146898165345192,0.0,0.05144995450973511,0.05144995450973511,-0.0025570644065737724,0.003685829695314169,0.0006642802618443966,0.0006746862200088799,0.00328949186950922,0.0010262640425935388,3.2053074836730957,43.37425994873047,0.9939337968826294,0.0,0.0,0,0,0,0,44.52972412109375,0.9944982528686523,1.1554641723632812,0.0005644559860229492,1,1,1,0,45.472618103027344,0.9946365356445312,2.098358154296875,0.0007027387619018555,1,1,1,0,45.96043395996094,0.994387149810791,2.5861740112304688,0.0004533529281616211,1,1,1,0,45.81708908081055,0.9937776327133179,2.442829132080078,-0.00015616416931152344,1,1,1,0,0.75,2.5861740112304688,0.0004533529281616211,easy_top25_by_a0
train_inner,1888_0.77_0.51.png,46.681182861328125,0.9966583251953125,49.73347091674805,0.9965614080429077,3.052288055419922,-9.691715240478516e-05,0.77,0.51,0.2864605188369751,0.25164270401000977,0.00230196095071733,1.0,0.9976980686187744,0.1670895218849182,0.15881052613258362,0.0,1.0,1.0,0.26877886056900024,0.24954968690872192,0.0,1.0,1.0,0.30941319465637207,0.25919926166534424,0.003921568859368563,1.0,0.9960784316062927,0.46285319328308105,0.22763681411743164,0.0,1.0,1.0,0.25164270401000977,0.05370166152715683,0.0220930352807045,0.003537577809765935,0.1917610764503479,0.32806316018104553,1.275308609008789,0.9046033024787903,0.0024971612729132175,0.0030065097380429506,0.0,0.026539355516433716,0.026539355516433716,-0.001372865284793079,0.0025088011752814054,0.0007274675299413502,0.0005530415219254792,0.0022664526477456093,0.0006524585769511759,3.4737112522125244,46.681182861328125,0.9966583251953125,0.0,0.0,0,0,0,0,47.98643493652344,0.9971453547477722,1.3052520751953125,0.0004870295524597168,1,1,1,0,49.124332427978516,0.9973006248474121,2.4431495666503906,0.0006422996520996094,1,1,1,0,49.79690170288086,0.9971105456352234,3.1157188415527344,0.00045222043991088867,1,1,1,0,49.73347091674805,0.9965614080429077,3.052288055419922,-9.691715240478516e-05,1,1,1,0,0.75,3.1157188415527344,0.00045222043991088867,easy_top25_by_a0
train_inner,1889_0.63_0.55.png,45.60581588745117,0.9993922114372253,44.40200424194336,0.999126672744751,-1.2038116455078125,-0.00026553869247436523,0.63,0.55,0.5021857619285583,0.19037576019763947,0.015560784377157688,1.0,0.9844391942024231,0.4073646068572998,0.1901089996099472,0.0,1.0,1.0,0.3805966377258301,0.20531882345676422,0.0,1.0,1.0,0.5958113670349121,0.18296781182289124,0.027450980618596077,1.0,0.9725490212440491,0.3186514973640442,0.17921283841133118,0.0,1.0,1.0,0.19037576019763947,0.045714013278484344,0.021383289247751236,0.004215128719806671,0.040416669100522995,0.6156315207481384,1.1384426355361938,0.9413637518882751,0.0034030675888061523,0.0037614856846630573,0.0,0.022550299763679504,0.022550299763679504,-0.001721987733617425,0.0030349167063832283,0.0015909196808934212,0.00144892034586519,0.0032467131968587637,0.0005531601491384208,5.869390964508057,45.60581588745117,0.9993922114372253,0.0,0.0,0,0,0,0,46.041927337646484,0.9994056224822998,0.4361114501953125,1.341104507446289e-05,1,1,1,0,45.94042205810547,0.9993666410446167,0.3346061706542969,-2.5570392608642578e-05,1,1,1,0,45.33572769165039,0.9992742538452148,-0.27008819580078125,-0.00011795759201049805,0,0,0,1,44.40200424194336,0.999126672744751,-1.2038116455078125,-0.00026553869247436523,0,0,0,1,0.25,0.4361114501953125,1.341104507446289e-05,easy_top25_by_a0
train_inner,1890_0.83_1.44.png,42.846221923828125,0.9986058473587036,42.0537223815918,0.9983755350112915,-0.7924995422363281,-0.00023031234741210938,0.83,1.44,0.5575962662696838,0.18313488364219666,0.016372548416256905,1.0,0.983627438545227,0.33010584115982056,0.1701720505952835,0.0,1.0,1.0,0.4510166049003601,0.2003937065601349,0.0,1.0,1.0,0.6397614479064941,0.17283415794372559,0.03529411926865578,1.0,0.9647058844566345,0.3397336006164551,0.19057609140872955,0.0,1.0,1.0,0.18313488364219666,0.04170506075024605,0.01871955208480358,0.00433082552626729,0.06848633289337158,0.5765299797058105,1.1264487504959106,1.0406323671340942,0.004209145437926054,0.0038895481266081333,0.0,0.043046772480010986,0.043046772480010986,-0.00017218280117958784,0.003946974407881498,0.0016009852988645434,0.0013275266392156482,0.003975951112806797,0.0007418722962029278,5.359346866607666,42.846221923828125,0.9986058473587036,0.0,0.0,0,0,0,0,43.15465545654297,0.9986718893051147,0.30843353271484375,6.604194641113281e-05,1,1,1,0,43.10591125488281,0.9986536502838135,0.2596893310546875,4.780292510986328e-05,1,1,1,0,42.711368560791016,0.9985542297363281,-0.13485336303710938,-5.161762237548828e-05,0,0,0,0,42.0537223815918,0.9983755350112915,-0.7924995422363281,-0.00023031234741210938,0,0,0,1,0.25,0.30843353271484375,6.604194641113281e-05,mid_by_a0
train_inner,1891_0.57_1.79.png,41.439666748046875,0.9987102746963501,40.3038330078125,0.9984883069992065,-1.135833740234375,-0.0002219676971435547,0.57,1.79,0.5183312296867371,0.16985736787319183,0.016372548416256905,0.9882352948188782,0.9718627333641052,0.34025153517723083,0.17381851375102997,0.0,1.0,1.0,0.4147699475288391,0.18667249381542206,0.0,0.9882352948188782,0.9882352948188782,0.5982097387313843,0.16049166023731232,0.03529411926865578,1.0,0.9647058844566345,0.30190250277519226,0.1726682037115097,0.0,1.0,1.0,0.16985736787319183,0.04010806605219841,0.018105393275618553,0.0042489273473620415,0.022910157218575478,0.6422135829925537,1.152131199836731,1.0165481567382812,0.0031455587595701218,0.003089878475293517,0.0,0.03718268871307373,0.03718268871307373,-0.0007255383534356952,0.0026669329963624477,0.001872028922662139,0.0017400471260771155,0.00288030575029552,0.0007305493927560747,3.942656993865967,41.439666748046875,0.9987102746963501,0.0,0.0,0,0,0,0,41.33687973022461,0.9987422823905945,-0.10278701782226562,3.2007694244384766e-05,0,0,0,0,41.098384857177734,0.9987157583236694,-0.3412818908691406,5.4836273193359375e-06,0,0,0,1,40.74516296386719,0.9986311197280884,-0.6945037841796875,-7.915496826171875e-05,0,0,0,1,40.3038330078125,0.9984883069992065,-1.135833740234375,-0.0002219676971435547,0,0,0,1,0.0,0.0,0.0,mid_by_a0
train_inner,1892_0.85_0.58.png,45.12657928466797,0.9992298483848572,45.89213943481445,0.9992190599441528,0.7655601501464844,-1.0788440704345703e-05,0.85,0.58,0.5182008147239685,0.1922004073858261,0.015560784377157688,1.0,0.9844391942024231,0.3923124372959137,0.18542593717575073,0.0,1.0,1.0,0.3981127142906189,0.20728939771652222,0.0,1.0,1.0,0.6106677651405334,0.18442049622535706,0.027450980618596077,1.0,0.9725490212440491,0.32720717787742615,0.18326988816261292,0.0,1.0,1.0,0.1922004073858261,0.045479193329811096,0.021137569099664688,0.004234279040247202,0.04932291805744171,0.5982584953308105,1.1330070495605469,0.9535353779792786,0.003908107057213783,0.0038136441726237535,0.0,0.024884507060050964,0.024884507060050964,-0.001920528244227171,0.0036661094054579735,0.0015456114197149873,0.00114883400965482,0.0037688410375267267,0.0005809688591398299,6.487165451049805,45.12657928466797,0.9992298483848572,0.0,0.0,0,0,0,0,46.21916961669922,0.9993056654930115,1.09259033203125,7.581710815429688e-05,1,1,1,0,46.82392501831055,0.9993295669555664,1.6973457336425781,9.971857070922852e-05,1,1,1,0,46.69570541381836,0.9993009567260742,1.5691261291503906,7.110834121704102e-05,1,1,1,0,45.89213943481445,0.9992190599441528,0.7655601501464844,-1.0788440704345703e-05,1,1,1,0,0.5,1.6973457336425781,9.971857070922852e-05,easy_top25_by_a0
train_inner,1894_0.81_0.67.png,41.76873016357422,0.9989320635795593,42.68474197387695,0.9990329742431641,0.9160118103027344,0.00010091066360473633,0.81,0.67,0.44592249393463135,0.20206917822360992,0.05918823927640915,1.0,0.9408117532730103,0.345792293548584,0.19894731044769287,0.0,1.0,1.0,0.3584720194339752,0.2094482034444809,0.0,1.0,1.0,0.526255190372467,0.20608201622962952,0.0784313753247261,1.0,0.9215686321258545,0.31482747197151184,0.21318942308425903,0.0,1.0,1.0,0.20206917822360992,0.05225656181573868,0.027816303074359894,0.00451842462643981,0.07649414241313934,0.47146812081336975,1.107348084449768,1.0550318956375122,0.002679327502846718,0.002719394862651825,0.0,0.033958159387111664,0.033958159387111664,0.00041339395102113485,0.0023464569821953773,0.0009569518151693046,0.001450049807317555,0.002326571149751544,0.0007610267493873835,3.057147741317749,41.76873016357422,0.9989320635795593,0.0,0.0,0,0,0,0,42.17164993286133,0.9990348219871521,0.4029197692871094,0.00010275840759277344,1,1,1,0,42.47367858886719,0.9990858435630798,0.7049484252929688,0.0001537799835205078,1,1,1,0,42.650146484375,0.9990853071212769,0.8814163208007812,0.0001532435417175293,1,1,1,0,42.68474197387695,0.9990329742431641,0.9160118103027344,0.00010091066360473633,1,1,1,0,1.0,0.9160118103027344,0.00010091066360473633,mid_by_a0
train_inner,1895_0.9_1.62.png,32.40652847290039,0.9947915077209473,32.473609924316406,0.9949698448181152,0.06708145141601562,0.00017833709716796875,0.9,1.62,0.4997844696044922,0.15119709074497223,0.08988627791404724,1.0,0.9101136922836304,0.2745649516582489,0.1836121678352356,0.0,1.0,1.0,0.4178714156150818,0.1675111949443817,0.0,1.0,1.0,0.5743632316589355,0.15509408712387085,0.1568627506494522,1.0,0.843137264251709,0.36702296137809753,0.25813835859298706,0.0,1.0,1.0,0.15119709074497223,0.048966143280267715,0.0260944627225399,0.004815665073692799,0.09823242574930191,0.4647851586341858,1.1297874450683594,1.7072970867156982,0.004030578304082155,0.004290249198675156,0.0,0.049614667892456055,0.049614667892456055,-0.0007783195469528437,0.003918619826436043,0.0012674758909270167,0.001247406005859375,0.0035471480805426836,0.0011230380041524768,3.158529043197632,32.40652847290039,0.9947915077209473,0.0,0.0,0,0,0,0,32.472782135009766,0.9950840473175049,0.066253662109375,0.0002925395965576172,1,0,0,0,32.506431579589844,0.9952077269554138,0.09990310668945312,0.00041621923446655273,1,0,0,0,32.50670623779297,0.9951680898666382,0.10017776489257812,0.00037658214569091797,1,1,0,0,32.473609924316406,0.9949698448181152,0.06708145141601562,0.00017833709716796875,1,0,0,0,0.75,0.10017776489257812,0.00037658214569091797,hard_bottom25_by_a0
train_inner,1897_0.5_0.84.png,44.3821907043457,0.9993164539337158,44.01679992675781,0.9993923902511597,-0.3653907775878906,7.593631744384766e-05,0.5,0.84,0.43002229928970337,0.22992530465126038,0.004690196365118027,1.0,0.9953098297119141,0.38806793093681335,0.2491428703069687,0.0,1.0,1.0,0.3459756672382355,0.23885022103786469,0.0,1.0,1.0,0.5135274529457092,0.22574035823345184,0.007843137718737125,1.0,0.9921568632125854,0.3277989625930786,0.1468934714794159,0.0,1.0,1.0,0.22992530465126038,0.06621607393026352,0.03784690052270889,0.004148788750171661,0.021790364757180214,0.4575846493244171,1.2483967542648315,0.6388747692108154,0.002097595250234008,0.0021845493465662003,0.0,0.028212368488311768,0.028212368488311768,0.0001963787799468264,0.0019859294407069683,0.0010353889083489776,0.000909565482288599,0.0017858684295788407,0.0007540510268881917,2.368365526199341,44.3821907043457,0.9993164539337158,0.0,0.0,0,0,0,0,44.4931640625,0.9993876218795776,0.11097335815429688,7.11679458618164e-05,1,1,0,0,44.46554183959961,0.999424159526825,0.08335113525390625,0.00010770559310913086,1,0,0,0,44.30190658569336,0.9994258880615234,-0.08028411865234375,0.00010943412780761719,0,0,0,0,44.01679992675781,0.9993923902511597,-0.3653907775878906,7.593631744384766e-05,0,0,0,1,0.25,0.11097335815429688,7.11679458618164e-05,easy_top25_by_a0
train_inner,1898_0.84_0.98.png,43.80000686645508,0.9988054633140564,44.77824783325195,0.9988893270492554,0.978240966796875,8.386373519897461e-05,0.84,0.98,0.48138052225112915,0.23198112845420837,0.007564706262201071,1.0,0.9924352765083313,0.3404581844806671,0.22233687341213226,0.0,1.0,1.0,0.3993525803089142,0.24402591586112976,0.0,1.0,1.0,0.5627707839012146,0.2251492291688919,0.0117647061124444,1.0,0.9882352948188782,0.34091129899024963,0.1510802060365677,0.0,1.0,1.0,0.23198112845420837,0.0650959312915802,0.03678470849990845,0.004153714515268803,0.02218424528837204,0.4025455713272095,1.2398594617843628,0.6512607336044312,0.0028274483047425747,0.003704608650878072,0.0,0.05738598108291626,0.05738598108291626,-0.0008462304249405861,0.002837507054209709,0.0009602315258234739,0.0008636912098154426,0.0025666162837296724,0.0008581019937992096,2.9910387992858887,43.80000686645508,0.9988054633140564,0.0,0.0,0,0,0,0,44.49615478515625,0.9989273548126221,0.6961479187011719,0.00012189149856567383,1,1,1,0,44.941246032714844,0.9989826083183289,1.1412391662597656,0.00017714500427246094,1,1,1,0,45.04330062866211,0.9989703893661499,1.2432937622070312,0.00016492605209350586,1,1,1,0,44.77824783325195,0.9988893270492554,0.978240966796875,8.386373519897461e-05,1,1,1,0,0.75,1.2432937622070312,0.00016492605209350586,easy_top25_by_a0
train_inner,1899_0.89_1.0.png,42.72199630737305,0.998650312423706,43.14468002319336,0.9986329078674316,0.4226837158203125,-1.7404556274414062e-05,0.89,1.0,0.4898641109466553,0.2330503910779953,0.008392157033085823,1.0,0.9916078448295593,0.3339785933494568,0.21875734627246857,0.0,1.0,1.0,0.40814208984375,0.24556036293506622,0.0,1.0,1.0,0.5709400177001953,0.2257857620716095,0.0117647061124444,1.0,0.9882352948188782,0.3436870276927948,0.15268434584140778,0.0,1.0,1.0,0.2330503910779953,0.06495051085948944,0.03664063662290573,0.004182017873972654,0.022985026240348816,0.39292317628860474,1.2391180992126465,0.6551559567451477,0.003265602979809046,0.004172082059085369,0.0,0.06324326992034912,0.06324326992034912,-0.0014985251473262906,0.003302501980215311,0.0009227725095115602,0.0008215554407797754,0.003016726579517126,0.0008663992048241198,3.481912851333618,42.72199630737305,0.998650312423706,0.0,0.0,0,0,0,0,43.28551483154297,0.9987635016441345,0.5635185241699219,0.0001131892204284668,1,1,1,0,43.57173538208008,0.9987993240356445,0.8497390747070312,0.00014901161193847656,1,1,1,0,43.52107238769531,0.9987564086914062,0.7990760803222656,0.00010609626770019531,1,1,1,0,43.14468002319336,0.9986329078674316,0.4226837158203125,-1.7404556274414062e-05,1,1,1,0,0.5,0.8497390747070312,0.00014901161193847656,mid_by_a0
train_inner,189_0.84_0.86.png,41.658729553222656,0.9969193935394287,39.365596771240234,0.9948026537895203,-2.293132781982422,-0.0021167397499084473,0.84,0.86,0.6382339596748352,0.3057153820991516,0.010549020022153854,0.9919019937515259,0.9813529849052429,0.04536610469222069,0.05645833909511566,0.0,1.0,1.0,0.6238579750061035,0.3066468834877014,0.0,0.9803921580314636,0.9803921580314636,0.6437713503837585,0.3046647608280182,0.01568627543747425,1.0,0.9843137264251709,0.24337626993656158,0.2590347230434418,0.0,1.0,1.0,0.3057153820991516,0.023690486326813698,0.01562749408185482,0.004574938211590052,0.11546249687671661,0.767425000667572,1.0680714845657349,0.8473067879676819,0.004540433641523123,0.004889249801635742,0.0,0.027990251779556274,0.027990251779556274,0.00252054026350379,0.004510059021413326,0.0006846511969342828,0.0011494489153847098,0.0042976331897079945,0.0006852743099443614,6.2714056968688965,41.658729553222656,0.9969193935394287,0.0,0.0,0,0,0,0,41.44027328491211,0.996710479259491,-0.21845626831054688,-0.00020891427993774414,0,0,0,1,40.922603607177734,0.9962767362594604,-0.7361259460449219,-0.0006426572799682617,0,0,0,1,40.19940948486328,0.9956352710723877,-1.459320068359375,-0.0012841224670410156,0,0,0,1,39.365596771240234,0.9948026537895203,-2.293132781982422,-0.0021167397499084473,0,0,0,1,0.0,0.0,0.0,mid_by_a0
train_inner,18_0.55_1.6.png,39.73579025268555,0.9962053298950195,40.123897552490234,0.9960665702819824,0.3881072998046875,-0.00013875961303710938,0.55,1.6,0.43628162145614624,0.15563920140266418,0.05036470666527748,0.9858039021492004,0.9354391694068909,0.13943080604076385,0.18132613599300385,0.0,1.0,1.0,0.3982209265232086,0.15125536918640137,0.0,0.9647058844566345,0.9647058844566345,0.4732019305229187,0.16944214701652527,0.054901961237192154,1.0,0.9450980424880981,0.44149795174598694,0.30355650186538696,0.0,1.0,1.0,0.15563920140266418,0.05058559402823448,0.046886976808309555,0.007039680145680904,0.2898687422275543,0.4391374886035919,1.2700178623199463,1.9503859281539917,0.00527089973911643,0.004669157322496176,0.0,0.07887697219848633,0.07887697219848633,0.0020176037214696407,0.005119608249515295,0.0017064467538148165,0.0012629576958715916,0.004231499508023262,0.0021046779584139585,2.010521173477173,39.73579025268555,0.9962053298950195,0.0,0.0,0,0,0,0,40.23630142211914,0.9965596199035645,0.5005111694335938,0.0003542900085449219,1,1,1,0,40.48982620239258,0.9966492652893066,0.7540359497070312,0.0004439353942871094,1,1,1,0,40.44977569580078,0.9964823722839355,0.7139854431152344,0.0002770423889160156,1,1,1,0,40.123897552490234,0.9960665702819824,0.3881072998046875,-0.00013875961303710938,1,1,1,0,0.5,0.7540359497070312,0.0004439353942871094,mid_by_a0
train_inner,1902_0.89_1.97.png,41.91255569458008,0.9954707026481628,43.155372619628906,0.9957793951034546,1.2428169250488281,0.00030869245529174805,0.89,1.97,0.6634669303894043,0.2572954297065735,0.01487843319773674,1.0,0.9851215481758118,0.2705826759338379,0.2235625982284546,0.0,1.0,1.0,0.5667781233787537,0.27080926299095154,0.0,1.0,1.0,0.7427607178688049,0.2414655089378357,0.019607843831181526,1.0,0.9803921580314636,0.2516590356826782,0.18970026075839996,0.0,1.0,1.0,0.2572954297065735,0.046695057302713394,0.023420153185725212,0.003373943269252777,0.0728873685002327,0.8419238328933716,1.298851728439331,0.7372857928276062,0.003933219704777002,0.004675081465393305,0.0,0.16801339387893677,0.16801339387893677,-0.0013864368665963411,0.003602650947868824,0.0019347165944054723,0.0020148141775280237,0.0034415593836456537,0.0013148145517334342,2.6175246238708496,41.91255569458008,0.9954707026481628,0.0,0.0,0,0,0,0,42.72663116455078,0.9959238767623901,0.8140754699707031,0.0004531741142272949,1,1,1,0,43.2756462097168,0.9961313009262085,1.3630905151367188,0.0006605982780456543,1,1,1,0,43.43288040161133,0.9960846304893494,1.52032470703125,0.0006139278411865234,1,1,1,0,43.155372619628906,0.9957793951034546,1.2428169250488281,0.00030869245529174805,1,1,1,0,0.75,1.52032470703125,0.0006139278411865234,mid_by_a0
