split,name,a0_psnr,udpnet_psnr,delta_psnr,a0_ssim,udpnet_ssim,delta_ssim,gain_label_ge_0_05,gain_label_ge_0_10,gain_label_ge_0_20,bad_risk_label_delta_le_-0_20_or_ssim_le_-0_001,filename_param_1,filename_param_2,input_luma_mean,input_luma_std,input_luma_min,input_luma_max,input_luma_range,input_saturation_mean,input_saturation_std,input_saturation_min,input_saturation_max,input_saturation_range,dark_channel_mean,dark_channel_std,dark_channel_min,dark_channel_max,dark_channel_range,bright_channel_mean,bright_channel_std,bright_channel_min,bright_channel_max,bright_channel_range,depth_mean,depth_std,depth_min,depth_max,depth_range,input_luma_contrast,input_highfreq_energy,input_edge_mean,depth_grad_mean,depth_near_ratio_gt_0_66,depth_far_ratio_lt_0_33,depth_image_edge_mismatch,depth_luma_std_ratio,udp_a0_absdiff_mean,udp_a0_absdiff_std,udp_a0_absdiff_min,udp_a0_absdiff_max,udp_a0_absdiff_range,udp_a0_luma_shift_mean,udp_a0_luma_shift_abs_mean,udp_a0_chroma_u_abs_mean,udp_a0_chroma_v_abs_mean,udp_a0_lowfreq_abs_mean,udp_a0_highfreq_abs_mean,udp_a0_low_high_abs_ratio,bucket
val_regular,1085_0.71_1.3.png,40.47211456298828,38.926727294921875,-1.5453872680664062,0.9976644515991211,0.9971576929092407,-0.0005067586898803711,0,0,0,1,0.71,1.3,0.583580732345581,0.14701873064041138,0.01854509860277176,0.9547529220581055,0.9362078309059143,0.1968720406293869,0.19148623943328857,0.0,1.0,1.0,0.5222198963165283,0.1642957329750061,0.0,0.9490196108818054,0.9490196108818054,0.6546831130981445,0.1375744640827179,0.0235294122248888,1.0,0.9764705896377563,0.4033467173576355,0.3019777238368988,0.0,1.0,1.0,0.14701873064041138,0.05897017568349838,0.07033215463161469,0.01017753966152668,0.3179187476634979,0.563643753528595,1.3752102851867676,2.0540084838867188,0.007506266701966524,0.006600693333894014,0.0,0.05780330300331116,0.05780330300331116,0.005254384595900774,0.007181697525084019,0.003419809741899371,0.0021702456288039684,0.006708791013807058,0.0022398068103939295,2.9952542781829834,mid_by_a0
val_regular,1087_0.68_1.22.png,41.450706481933594,39.59334945678711,-1.8573570251464844,0.9981293678283691,0.997502326965332,-0.0006270408630371094,0,0,0,1,0.68,1.22,0.5644024610519409,0.1495518833398819,0.01854509860277176,0.9512784481048584,0.9327333569526672,0.2083137184381485,0.2005440592765808,0.0,1.0,1.0,0.5006284713745117,0.16669835150241852,0.0,0.9450980424880981,0.9450980424880981,0.6380234956741333,0.14186546206474304,0.0235294122248888,1.0,0.9764705896377563,0.40768128633499146,0.30443045496940613,0.0,1.0,1.0,0.1495518833398819,0.06122790277004242,0.07398116588592529,0.010270155034959316,0.321274995803833,0.5627999901771545,1.3813124895095825,2.0356175899505615,0.0069723306223750114,0.0059134867042303085,0.0,0.051842838525772095,0.051842838525772095,0.004515758249908686,0.0066207596100866795,0.003253445029258728,0.0021457166876643896,0.00616239570081234,0.002177970949560404,2.829420566558838,mid_by_a0
val_regular,1100_0.58_1.95.png,31.10500717163086,32.24049758911133,1.1354904174804688,0.9931396842002869,0.9932613372802734,0.00012165307998657227,1,1,1,0,0.58,1.95,0.5285527110099792,0.10729265958070755,0.05121568962931633,0.9566078782081604,0.9053921699523926,0.17699985206127167,0.10376816987991333,0.0,1.0,1.0,0.48136448860168457,0.10597208887338638,0.0,0.9450980424880981,0.9450980424880981,0.5896105766296387,0.1240880936384201,0.054901961237192154,1.0,0.9450980424880981,0.16863776743412018,0.21719908714294434,0.0,1.0,1.0,0.10729265958070755,0.04669307917356491,0.04770240932703018,0.004843402188271284,0.0677499994635582,0.8516937494277954,1.3842673301696777,2.0243611335754395,0.007351410109549761,0.005761176813393831,0.0,0.03609579801559448,0.03609579801559448,-0.005277286749333143,0.005652000196278095,0.00467956205829978,0.005592831410467625,0.006931988522410393,0.0011724351206794381,5.912470817565918,hard_bottom25_by_a0
val_regular,1102_0.65_0.94.png,29.688369750976562,31.516342163085938,1.827972412109375,0.9939987063407898,0.9945294260978699,0.0005307197570800781,1,1,1,0,0.65,0.94,0.6002039909362793,0.19337023794651031,0.019776472821831703,0.9876627922058105,0.9678863286972046,0.1754790097475052,0.11259989440441132,0.0,1.0,1.0,0.5360153913497925,0.17723700404167175,0.0,0.9725490212440491,0.9725490212440491,0.662533700466156,0.21771997213363647,0.027450980618596077,1.0,0.9725490212440491,0.13505177199840546,0.22237546741962433,0.0,1.0,1.0,0.19337023794651031,0.030130740255117416,0.024499623104929924,0.0026968761812895536,0.060481250286102295,0.8430312275886536,1.1531450748443604,1.149998426437378,0.009106957353651524,0.0044014593586325645,0.0,0.025836259126663208,0.025836259126663208,-0.0068267956376075745,0.009195282123982906,0.00222621182911098,0.001435167621821165,0.00874405913054943,0.0009603722719475627,9.104864120483398,hard_bottom25_by_a0
val_regular,1110_0.92_0.77.png,39.895408630371094,38.38520431518555,-1.5102043151855469,0.9984406232833862,0.9980136156082153,-0.00042700767517089844,0,0,0,1,0.92,0.77,0.5753317475318909,0.26292625069618225,0.023266667500138283,0.9520000219345093,0.9287333488464355,0.15576349198818207,0.09555123001337051,0.0,1.0,1.0,0.5340155363082886,0.24795478582382202,0.0,0.9137254953384399,0.9137254953384399,0.6357911825180054,0.28898563981056213,0.03921568766236305,1.0,0.9607843160629272,0.2432137131690979,0.1942412555217743,0.0,1.0,1.0,0.26292625069618225,0.048460014164447784,0.05389507859945297,0.013939226977527142,0.029718749225139618,0.6471499800682068,1.2112613916397095,0.7387670874595642,0.005035247188061476,0.004446566570550203,0.0,0.03946267068386078,0.03946267068386078,0.004226829390972853,0.005007847212255001,0.0019863417837768793,0.002045974601060152,0.004739045165479183,0.0010883128270506859,4.354487895965576,mid_by_a0
val_regular,1122_0.94_0.53.png,40.95265197753906,42.30426025390625,1.3516082763671875,0.9982966780662537,0.9982516169548035,-4.506111145019531e-05,1,1,1,0,0.94,0.53,0.5880832672119141,0.25487813353538513,0.015298040583729744,0.9960784912109375,0.9807804226875305,0.22478193044662476,0.15285290777683258,0.0,1.0,1.0,0.5182244181632996,0.22865989804267883,0.0,0.9960784316062927,0.9960784316062927,0.6825093626976013,0.3003816306591034,0.0235294122248888,1.0,0.9764705896377563,0.386465460062027,0.2565078139305115,0.0,1.0,1.0,0.25487813353538513,0.05793539807200432,0.06574999541044235,0.007674325257539749,0.18729999661445618,0.500056266784668,1.2768267393112183,1.0063939094543457,0.0036528746131807566,0.0035037684720009565,0.0,0.030635297298431396,0.030635297298431396,0.0004467878316063434,0.0033716647885739803,0.0016905467491596937,0.0019981605000793934,0.003210616996511817,0.001076836371794343,2.981527328491211,mid_by_a0
val_regular,1128_0.8_1.45.png,37.508033752441406,36.950931549072266,-0.5571022033691406,0.9963464140892029,0.9958969950675964,-0.0004494190216064453,0,0,0,1,0.8,1.45,0.6537973880767822,0.22561122477054596,0.01828235387802124,0.9917529225349426,0.9734705686569214,0.08148737996816635,0.07926583290100098,0.0,1.0,1.0,0.632366418838501,0.232900470495224,0.0,0.9882352948188782,0.9882352948188782,0.6769284605979919,0.2218191921710968,0.03921568766236305,1.0,0.9607843160629272,0.37990713119506836,0.2678247392177582,0.0,1.0,1.0,0.22561122477054596,0.04194197431206703,0.03689872473478317,0.005860649049282074,0.16670624911785126,0.43953749537467957,1.07146418094635,1.1871073246002197,0.009127110242843628,0.007785304915159941,0.0,0.060311511158943176,0.060311511158943176,0.0013917804462835193,0.00900904182344675,0.0019472575513646007,0.001991958823055029,0.00836284551769495,0.001906908699311316,4.3855509757995605,mid_by_a0
val_regular,1133_0.68_1.41.png,32.886505126953125,36.03715515136719,3.1506500244140625,0.9953701496124268,0.9964148998260498,0.0010447502136230469,1,1,1,0,0.68,1.41,0.48063626885414124,0.14825348556041718,0.04977255314588547,0.846611738204956,0.79683917760849,0.19156542420387268,0.20221136510372162,0.0,1.0,1.0,0.4289071261882782,0.17224662005901337,0.0,0.843137264251709,0.843137264251709,0.5368903279304504,0.15871310234069824,0.05882352963089943,1.0,0.9411764740943909,0.36061200499534607,0.25540491938591003,0.0,1.0,1.0,0.14825348556041718,0.03706474229693413,0.03917820379137993,0.010858451947569847,0.14070624113082886,0.4017624855041504,1.173728585243225,1.7227582931518555,0.007949036546051502,0.005948876496404409,0.0,0.04650190472602844,0.04650190472602844,0.006879072170704603,0.007868459448218346,0.0011487810406833887,0.0010570990853011608,0.007424121722579002,0.001454157056286931,5.105446815490723,hard_bottom25_by_a0
val_regular,1134_0.69_1.2.png,32.375640869140625,34.910369873046875,2.53472900390625,0.9958571791648865,0.9968140125274658,0.0009568333625793457,1,1,1,0,0.69,1.2,0.4645467698574066,0.15589182078838348,0.04977255314588547,0.8646000027656555,0.8148274421691895,0.20687848329544067,0.21196430921554565,0.0,1.0,1.0,0.4099627435207367,0.17984382808208466,0.0,0.8627451062202454,0.8627451062202454,0.5237476229667664,0.16708552837371826,0.05882352963089943,1.0,0.9411764740943909,0.3637893795967102,0.25678750872612,0.0,1.0,1.0,0.15589182078838348,0.03899206593632698,0.042185958474874496,0.011367523111402988,0.14474374055862427,0.4002687335014343,1.1901780366897583,1.6472160816192627,0.007004267536103725,0.00496789813041687,0.0,0.03238648176193237,0.03238648176193237,0.00601717596873641,0.006937744095921516,0.001124153146520257,0.0009343188721686602,0.006556554697453976,0.0012858485570177436,5.099009990692139,hard_bottom25_by_a0
val_regular,114_0.75_1.45.png,33.996910095214844,33.2890510559082,-0.7078590393066406,0.99393630027771,0.9920253753662109,-0.0019109249114990234,0,0,0,1,0.75,1.45,0.7238722443580627,0.22877487540245056,0.020137256011366844,0.9965255856513977,0.9763883352279663,0.03960654139518738,0.044432077556848526,0.0,1.0,1.0,0.7141883373260498,0.22886663675308228,0.0,0.9960784316062927,0.9960784316062927,0.7393682599067688,0.22811061143875122,0.03529411926865578,1.0,0.9647058844566345,0.16844110190868378,0.27009454369544983,0.0,1.0,1.0,0.22877487540245056,0.02660052478313446,0.017871374264359474,0.003278191201388836,0.13752499222755432,0.8452062010765076,1.1840187311172485,1.1806128025054932,0.005558423697948456,0.0060798428021371365,0.0,0.04978714883327484,0.04978714883327484,0.002768369624391198,0.005362126976251602,0.001072466024197638,0.0011469559976831079,0.0050157406367361546,0.0011889368761330843,4.218677043914795,hard_bottom25_by_a0
val_regular,1157_0.56_1.98.png,39.68464279174805,36.889671325683594,-2.794971466064453,0.9974665641784668,0.9970512390136719,-0.0004153251647949219,0,0,0,1,0.56,1.98,0.5150188207626343,0.12789081037044525,0.011360784992575645,0.9721097946166992,0.9607490301132202,0.15727487206459045,0.08820567280054092,0.0,1.0,1.0,0.47097718715667725,0.12835752964019775,0.0,0.9176470637321472,0.9176470637321472,0.5555132627487183,0.13343338668346405,0.019607843831181526,1.0,0.9803921580314636,0.21720607578754425,0.24001047015190125,0.0,1.0,1.0,0.12789081037044525,0.050566330552101135,0.054246868938207626,0.004154842346906662,0.08732499927282333,0.8021999597549438,1.1362571716308594,1.8766826391220093,0.006048133131116629,0.005076725035905838,0.0,0.04814612865447998,0.04814612865447998,0.0019064670195803046,0.006036370526999235,0.002067252993583679,0.0031975917518138885,0.0052593364380300045,0.0018079228466376662,2.9090492725372314,mid_by_a0
val_regular,1177_0.71_1.64.png,34.71192932128906,37.883155822753906,3.1712265014648438,0.9957675337791443,0.9967513084411621,0.0009837746620178223,1,1,1,0,0.71,1.64,0.8216953873634338,0.15243877470493317,0.003854901995509863,0.9763451218605042,0.9724901914596558,0.026409050449728966,0.054158080369234085,0.0,1.0,1.0,0.8167750239372253,0.15573987364768982,0.0,0.9647058844566345,0.9647058844566345,0.833068311214447,0.14598605036735535,0.019607843831181526,1.0,0.9803921580314636,0.28886860609054565,0.30849573016166687,0.0,1.0,1.0,0.15243877470493317,0.03695039823651314,0.024570615962147713,0.004301989451050758,0.17502500116825104,0.6270374655723572,0.9569923877716064,2.023735284805298,0.007248750887811184,0.00467541441321373,0.0,0.04822966456413269,0.04822966456413269,-0.005500285420566797,0.0070434873923659325,0.0007938790949992836,0.0012043619062751532,0.006897287908941507,0.001006671809591353,6.8515753746032715,hard_bottom25_by_a0
val_regular,1183_0.84_1.24.png,34.02747344970703,36.809669494628906,2.782196044921875,0.9964789152145386,0.997039794921875,0.0005608797073364258,1,1,1,0,0.84,1.24,0.6592692732810974,0.1649622619152069,0.012086275033652782,0.9991059303283691,0.9870196580886841,0.11580336838960648,0.07239039242267609,0.0,1.0,1.0,0.61786949634552,0.15157240629196167,0.0,0.9960784316062927,0.9960784316062927,0.7030755877494812,0.1807146817445755,0.019607843831181526,1.0,0.9803921580314636,0.242341548204422,0.25750407576560974,0.0,1.0,1.0,0.1649622619152069,0.041532330214977264,0.04002229496836662,0.005396814551204443,0.11927499622106552,0.7094937562942505,1.1968797445297241,1.5609878301620483,0.007529014255851507,0.0051826308481395245,0.0,0.04288199543952942,0.04288199543952942,-0.004693108145147562,0.00764488335698843,0.0019337411504238844,0.0020693354308605194,0.00709423515945673,0.0013443310745060444,5.277148723602295,hard_bottom25_by_a0
val_regular,1200_0.97_0.52.png,31.913738250732422,34.22103500366211,2.3072967529296875,0.9975616335868835,0.9980821013450623,0.0005204677581787109,1,1,1,0,0.97,0.52,0.6312460899353027,0.1237613782286644,0.01854509860277176,0.9950823783874512,0.97653728723526,0.24848073720932007,0.08790450543165207,0.0,1.0,1.0,0.5444495677947998,0.11765880137681961,0.0,0.9843137264251709,0.9843137264251709,0.7307971715927124,0.15770931541919708,0.0235294122248888,1.0,0.9764705896377563,0.1571536511182785,0.2326841652393341,0.0,1.0,1.0,0.1237613782286644,0.026240428909659386,0.020128048956394196,0.0038529024459421635,0.07246875017881393,0.8485124707221985,1.1422817707061768,1.8801032304763794,0.006491461303085089,0.004195381887257099,0.0,0.051400840282440186,0.051400840282440186,-0.00414732750505209,0.006576635409146547,0.0011438728542998433,0.001394541934132576,0.006210712715983391,0.0006438617128878832,9.646035194396973,hard_bottom25_by_a0
val_regular,1212_0.8_1.74.png,30.234447479248047,27.846195220947266,-2.3882522583007812,0.9950027465820312,0.9915243983268738,-0.0034783482551574707,0,0,0,1,0.8,1.74,0.688327968120575,0.16585545241832733,0.06983137875795364,0.9815686345100403,0.9117372632026672,0.15217387676239014,0.08118747919797897,0.0,1.0,1.0,0.6333192586898804,0.17332327365875244,0.0,0.9411764740943909,0.9411764740943909,0.7361834645271301,0.16702565550804138,0.11764705926179886,1.0,0.8823529481887817,0.36869341135025024,0.31692370772361755,0.0,1.0,1.0,0.16585545241832733,0.03719816356897354,0.0333927758038044,0.004551180172711611,0.2700187563896179,0.5596562623977661,1.4527111053466797,1.9108428955078125,0.010879882611334324,0.009578644298017025,0.0,0.055691659450531006,0.055691659450531006,0.003921873401850462,0.010483178310096264,0.009351848624646664,0.0037442317698150873,0.010327374562621117,0.0018616162706166506,5.5475311279296875,hard_bottom25_by_a0
val_regular,1233_0.54_0.63.png,37.283382415771484,35.32888412475586,-1.954498291015625,0.9980708956718445,0.9974857568740845,-0.0005851387977600098,0,0,0,1,0.54,0.63,0.46292176842689514,0.2562059164047241,0.02707058936357498,0.9843137264251709,0.9572431445121765,0.11312299221754074,0.12395426630973816,0.0,1.0,1.0,0.4349176585674286,0.2576509118080139,0.0,0.9843137264251709,0.9843137264251709,0.4796234369277954,0.2562902569770813,0.0313725508749485,1.0,0.9686274528503418,0.41029655933380127,0.2895076274871826,0.0,1.0,1.0,0.2562059164047241,0.04570909962058067,0.040517017245292664,0.008350251242518425,0.24335624277591705,0.4643062353134155,1.181644320487976,1.129980206489563,0.00527462363243103,0.003916503861546516,0.0,0.036666139960289,0.036666139960289,0.000616310746408999,0.00523200212046504,0.0010286630131304264,0.0006392549839802086,0.004899635910987854,0.0009331675246357918,5.250542640686035,mid_by_a0
val_regular,1246_0.62_2.0.png,33.34962463378906,32.345176696777344,-1.0044479370117188,0.9931740760803223,0.9930755496025085,-9.85264778137207e-05,0,0,0,1,0.62,2.0,0.5476833581924438,0.18538732826709747,0.06363922357559204,0.9959098696708679,0.9322706460952759,0.13085876405239105,0.09664630144834518,0.0,1.0,1.0,0.5065032839775085,0.1754688024520874,0.0,0.9843137264251709,0.9843137264251709,0.584469199180603,0.2002156525850296,0.07058823853731155,1.0,0.929411768913269,0.2765893340110779,0.22166834771633148,0.0,1.0,1.0,0.18538732826709747,0.04825374484062195,0.042873963713645935,0.005116917192935944,0.08665625005960464,0.7839249968528748,1.3156529664993286,1.1957038640975952,0.006411866284906864,0.004808282013982534,0.0,0.04471397399902344,0.04471397399902344,-0.005481148604303598,0.006351898889988661,0.0016534565947949886,0.0015117537695914507,0.005923121236264706,0.001228821580298245,4.820163726806641,hard_bottom25_by_a0
