feature_group,model_type,outer_fold,calibration_fold,feature_count,model_rows,calibration_rows,eval_candidates,eval_images,risk_max,utility_min,calibration_strict_pass,intervention_rate,chosen_action_counts,strict_gate_pass,strict_gate_checks,count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal
FDF_action_stats,ridge_tqs,2,0,26,64800,21600,21600,1800,0.1,-0.05,False,0.9866666666666667,"{""A0@0"": 24, ""L1_high_gain@0.25"": 512, ""L1_high_gain@0.5"": 2, ""L2_tail_safe@0.25"": 240, ""L2_tail_safe@0.5"": 22, ""L2_tail_safe@1"": 27, ""L3_balanced@0.25"": 939, ""L3_balanced@0.5"": 19, ""L3_balanced@0.75"": 2, ""L3_balanced@1"": 13}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": true, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.02006391233868069,0.012499189376831055,0.022321260240342884,3.608423802587721e-06,0.6322222222222222,42.41839599609375,62,192,64.0,5,1.6666666666666667,0.0193784056769477,0.016121945646074082,0.01658954832288954
FDF_action_stats,ridge_tqs,3,0,26,64800,21600,21600,1800,0.02,-0.05,False,0.9038888888888889,"{""A0@0"": 173, ""L1_high_gain@0.25"": 304, ""L2_tail_safe@0.25"": 1212, ""L2_tail_safe@0.5"": 3, ""L3_balanced@0.25"": 87, ""L3_balanced@0.5"": 7, ""L3_balanced@0.75"": 10, ""L3_balanced@1"": 4}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.011756343841552734,0.012164168887668185,0.007309108310275607,1.5923215283287895e-06,0.5494444444444444,42.88805866241455,42,129,43.0,0,0.0,0.014016158315870497,0.010385461118486192,0.011617393758561877
FDF_action_stats,ridge_tqs,4,0,26,64800,21600,21600,1800,0.05,-0.05,False,0.8144444444444444,"{""A0@0"": 334, ""L1_high_gain@0.25"": 509, ""L2_tail_safe@0.25"": 345, ""L2_tail_safe@0.5"": 5, ""L2_tail_safe@1"": 3, ""L3_balanced@0.25"": 343, ""L3_balanced@0.5"": 29, ""L3_balanced@0.75"": 39, ""L3_balanced@1"": 193}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.020313243865966796,0.020106006198459203,0.018062782287597657,1.242202189233568e-06,0.5283333333333333,42.82054328918457,55,178,59.333333333333336,12,4.0,0.019094109800126817,0.014193984667460123,0.015751352575090197
deployable_TQAU_action_all,ridge_tqs,0,1,35,64800,21600,21600,1800,0.05,-0.05,False,0.6738888888888889,"{""A0@0"": 587, ""L1_high_gain@0.25"": 456, ""L1_high_gain@0.5"": 3, ""L1_high_gain@0.75"": 4, ""L1_high_gain@1"": 10, ""L2_tail_safe@0.25"": 207, ""L2_tail_safe@0.5"": 1, ""L2_tail_safe@1"": 3, ""L3_balanced@0.25"": 365, ""L3_balanced@0.5"": 47, ""L3_balanced@0.75"": 53, ""L3_balanced@1"": 64}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.013801949289109971,0.0209656376308865,0.010363746219211155,1.8033550845252143e-06,0.4288888888888889,42.755948066711426,44,155,51.666666666666664,11,3.6666666666666665,0.014132187366485596,0.01072632869084676,0.011493452390034993
deployable_TQAU_action_all,ridge_tqs,1,0,35,64800,21600,21600,1800,0.1,-0.05,False,0.8905555555555555,"{""A0@0"": 197, ""L1_high_gain@0.25"": 652, ""L1_high_gain@0.5"": 4, ""L1_high_gain@0.75"": 2, ""L1_high_gain@1"": 2, ""L2_tail_safe@0.25"": 525, ""L2_tail_safe@0.5"": 1, ""L2_tail_safe@1"": 3, ""L3_balanced@0.25"": 335, ""L3_balanced@0.5"": 11, ""L3_balanced@0.75"": 2, ""L3_balanced@1"": 66}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.0185517070028517,0.02932216750250922,0.012162954542371962,5.195935567220052e-06,0.5694444444444444,42.834919929504395,70,196,65.33333333333333,9,3.0,0.01775563028123644,0.013501000934176974,0.014627719190385607
deployable_TQAU_action_all,ridge_tqs,2,0,35,64800,21600,21600,1800,0.1,-0.05,False,0.8594444444444445,"{""A0@0"": 253, ""L1_high_gain@0.25"": 389, ""L1_high_gain@0.5"": 20, ""L1_high_gain@0.75"": 3, ""L1_high_gain@1"": 31, ""L2_tail_safe@0.25"": 207, ""L2_tail_safe@0.5"": 25, ""L2_tail_safe@1"": 129, ""L3_balanced@0.25"": 577, ""L3_balanced@0.5"": 39, ""L3_balanced@0.75"": 17, ""L3_balanced@1"": 110}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.025944351620144315,0.016481221516927082,0.022821542951795788,-3.918252057499356e-06,0.5577777777777778,42.41839599609375,54,194,64.66666666666667,20,6.666666666666667,0.02641862922244602,0.021600770950317382,0.022702752749125164
deployable_TQAU_action_all,ridge_tqs,3,0,35,64800,21600,21600,1800,0.05,-0.05,False,0.8594444444444445,"{""A0@0"": 253, ""L1_high_gain@0.25"": 222, ""L1_high_gain@1"": 1, ""L2_tail_safe@0.25"": 885, ""L2_tail_safe@0.5"": 2, ""L2_tail_safe@1"": 2, ""L3_balanced@0.25"": 389, ""L3_balanced@0.5"": 5, ""L3_balanced@0.75"": 9, ""L3_balanced@1"": 32}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.012805610762702094,0.014531902737087673,0.00773956298828125,2.05905901061164e-06,0.5366666666666666,42.88805866241455,37,128,42.666666666666664,2,0.6666666666666666,0.015024508105383978,0.011187220414479573,0.012396120495266385
deployable_TQAU_action_all,ridge_tqs,4,0,35,64800,21600,21600,1800,0.2,-0.05,False,0.7938888888888889,"{""A0@0"": 371, ""L1_high_gain@0.25"": 447, ""L2_tail_safe@0.25"": 360, ""L2_tail_safe@0.5"": 2, ""L2_tail_safe@1"": 5, ""L3_balanced@0.25"": 283, ""L3_balanced@0.5"": 22, ""L3_balanced@0.75"": 8, ""L3_balanced@1"": 302}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.02394042306476169,0.027174448437160915,0.017257459428575303,1.970496442582872e-06,0.5272222222222223,42.82054328918457,47,182,60.666666666666664,19,6.333333333333333,0.0217083830303616,0.016118143929375543,0.018047630786895752
diagnostic_with_trans_gt,ridge_tqs,0,1,38,64800,21600,21600,1800,0.2,-0.05,False,0.7111111111111111,"{""A0@0"": 520, ""L1_high_gain@0.25"": 487, ""L1_high_gain@0.5"": 4, ""L1_high_gain@0.75"": 8, ""L1_high_gain@1"": 12, ""L2_tail_safe@0.25"": 212, ""L2_tail_safe@0.5"": 1, ""L2_tail_safe@1"": 4, ""L3_balanced@0.25"": 364, ""L3_balanced@0.5"": 22, ""L3_balanced@0.75"": 10, ""L3_balanced@1"": 156}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.017286332183414035,0.02698932541741265,0.011633661058213975,1.1693603462643093e-06,0.4577777777777778,42.755948066711426,48,176,58.666666666666664,16,5.333333333333333,0.017591900030771893,0.012980466683705647,0.013596626652611627
diagnostic_with_trans_gt,ridge_tqs,1,0,38,64800,21600,21600,1800,0.1,-0.05,False,0.8827777777777778,"{""A0@0"": 211, ""L1_high_gain@0.25"": 646, ""L1_high_gain@0.5"": 2, ""L1_high_gain@1"": 2, ""L2_tail_safe@0.25"": 532, ""L2_tail_safe@0.5"": 1, ""L2_tail_safe@1"": 3, ""L3_balanced@0.25"": 327, ""L3_balanced@0.5"": 12, ""L3_balanced@0.75"": 2, ""L3_balanced@1"": 62}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.017793956332736546,0.02847155253092448,0.011935931311713324,5.158003833558824e-06,0.5638888888888889,42.834919929504395,71,199,66.33333333333333,9,3.0,0.017064182228512234,0.012910291353861491,0.013931551774342854
diagnostic_with_trans_gt,ridge_tqs,2,0,38,64800,21600,21600,1800,0.1,-0.05,False,0.8572222222222222,"{""A0@0"": 257, ""L1_high_gain@0.25"": 410, ""L1_high_gain@0.5"": 18, ""L1_high_gain@0.75"": 2, ""L1_high_gain@1"": 26, ""L2_tail_safe@0.25"": 257, ""L2_tail_safe@0.5"": 34, ""L2_tail_safe@1"": 121, ""L3_balanced@0.25"": 519, ""L3_balanced@0.5"": 42, ""L3_balanced@0.75"": 15, ""L3_balanced@1"": 99}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.02650963518354628,0.016995858086480034,0.023579582638210722,-3.4570197264353435e-06,0.5616666666666666,42.41839599609375,51,186,62.0,19,6.333333333333333,0.025913499726189507,0.02118381208843655,0.022153383096059163
diagnostic_with_trans_gt,ridge_tqs,3,0,38,64800,21600,21600,1800,0.05,-0.05,False,0.8622222222222222,"{""A0@0"": 248, ""L1_high_gain@0.25"": 250, ""L1_high_gain@1"": 1, ""L2_tail_safe@0.25"": 867, ""L2_tail_safe@0.5"": 1, ""L2_tail_safe@1"": 1, ""L3_balanced@0.25"": 385, ""L3_balanced@0.5"": 6, ""L3_balanced@0.75"": 11, ""L3_balanced@1"": 30}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.013586934407552083,0.015383993784586589,0.00755907482571072,2.3266755872302584e-06,0.5466666666666666,42.88805866241455,38,125,41.666666666666664,2,0.6666666666666666,0.015610021750132243,0.01158997270796034,0.012923355897267659
diagnostic_with_trans_gt,ridge_tqs,4,0,38,64800,21600,21600,1800,0.05,-0.05,False,0.7561111111111111,"{""A0@0"": 439, ""L1_high_gain@0.25"": 427, ""L2_tail_safe@0.25"": 353, ""L2_tail_safe@0.5"": 3, ""L2_tail_safe@1"": 2, ""L3_balanced@0.25"": 269, ""L3_balanced@0.5"": 42, ""L3_balanced@0.75"": 48, ""L3_balanced@1"": 217}",False,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",1800,1.0,0.024075202412075468,0.02488960901896159,0.0183879640367296,2.6997427145640057e-06,0.5111111111111111,42.82054328918457,38,153,51.0,11,3.6666666666666665,0.02127063274383545,0.015757391982608372,0.01764168077045017
