name,source_split,oof_fold,WD0375_dPSNR,severe_risk_label,hazy_runtime_score,all_runtime_score,score_delta_all_minus_hazy,hazy_rank,all_runtime_rank,rank_delta_all_minus_hazy
1047_0.89_1.57.png,train_core,0,2.855264663696289,0,0.09190112088996678,0.01905045351223214,-0.07285066737773464,1860,2223,363
1048_0.73_0.95.png,train_core,1,3.5106964111328125,0,0.07372328283828358,0.03828206961040998,-0.0354412132278736,2029,2013,-16
1049_0.97_1.09.png,train_core,2,0.4601287841796875,0,0.07633659089219245,0.016734261093085578,-0.05960232979910687,2009,2246,237
104_0.88_1.76.png,train_core,3,2.9578075408935547,0,0.1020581464443877,0.025616198910562923,-0.07644194753382477,1770,2151,381
1050_0.61_1.24.png,train_core,4,1.3637580871582031,0,0.058878739641898624,0.04429009878002895,-0.014588640861869673,2177,1969,-208
1051_0.69_0.54.png,train_core,0,1.2342796325683594,0,0.11106538876159025,0.25939438934987663,0.14832900058828638,1687,1119,-568
1052_0.73_1.22.png,train_core,1,1.0471763610839844,0,0.07725210911855106,0.018132582847284466,-0.05911952627126659,1997,2232,235
1053_0.54_1.81.png,train_core,2,4.084621429443359,0,0.1075157979196852,0.041593950744491896,-0.06592184717519331,1722,1988,266
1054_0.86_1.22.png,train_core,3,3.0966567993164062,0,0.09533078956143232,0.05612729453829591,-0.03920349502313641,1825,1887,62
1055_0.8_1.95.png,train_core,4,3.6180076599121094,0,0.04961654925270894,0.022065589408524496,-0.027550959844184444,2237,2183,-54
1057_0.96_1.31.png,train_core,0,1.8097267150878906,0,0.1590085962979989,0.10022837974005375,-0.05878021655794516,1428,1604,176
1058_0.6_1.0.png,train_core,1,1.3068923950195312,0,0.16822047787017405,0.08483534890466912,-0.08338512896550493,1400,1697,297
1059_0.87_0.7.png,train_core,2,3.0087738037109375,0,0.17775056212494494,0.19871230562605705,0.0209617435011121,1376,1254,-122
1060_0.94_1.09.png,train_core,3,2.1237831115722656,0,0.16255416987536897,0.192676233469519,0.03012206359415004,1419,1267,-152
1061_0.91_0.94.png,train_core,4,3.2066078186035156,0,0.08074074225120215,0.03259681596885412,-0.048143926282348024,1973,2076,103
1062_0.58_1.51.png,train_core,0,3.485748291015625,0,0.13538364489055368,0.082307574806345,-0.053076070084208685,1521,1709,188
1064_0.54_0.97.png,train_core,1,2.0227279663085938,0,0.08899114654214613,0.0732391648180731,-0.015751981724073022,1899,1757,-142
1065_0.84_1.48.png,train_core,2,2.7181472778320312,0,0.13926216128122929,0.007180426481049466,-0.13208173480017982,1502,2345,843
1066_0.58_1.42.png,train_core,3,2.8922958374023438,0,0.12666464845526243,0.023832768959783073,-0.10283187949547935,1573,2166,593
1067_0.62_1.35.png,train_core,4,3.1178817749023438,0,0.10540848433260497,0.020188088618280805,-0.08522039571432416,1741,2210,469
1068_0.69_1.34.png,train_core,0,2.8449859619140625,0,0.14217477884406435,0.03449557246280632,-0.10767920638125802,1490,2046,556
1070_0.79_1.57.png,train_core,1,4.07330322265625,0,0.09702615197647473,0.032536987666125755,-0.06448916431034897,1806,2077,271
1071_0.69_1.75.png,train_core,2,4.188711166381836,0,0.11178468010178455,0.012384130831364845,-0.0994005492704197,1677,2290,613
1072_0.58_0.58.png,train_core,3,3.5701332092285156,0,0.07183078075034674,0.16568942076656842,0.09385864001622168,2044,1349,-695
1073_0.51_0.98.png,train_core,4,3.7971572875976562,0,0.09384739150877723,0.1789046138632739,0.08505722235449666,1838,1309,-529
1077_0.94_0.84.png,train_core,0,1.3268318176269531,0,0.03241141427406014,0.051182086991865994,0.01877067271780585,2332,1914,-418
1078_0.96_0.54.png,train_core,1,1.2098541259765625,0,0.04840435158350706,0.2857630975298855,0.23735874594637843,2244,1073,-1171
1079_0.77_1.21.png,train_core,2,1.5421905517578125,0,0.03578719269409199,0.05259851901232157,0.016811326318229583,2306,1906,-400
107_0.77_1.67.png,train_core,3,3.6299514770507812,0,0.09790078460985607,0.016160156437445818,-0.08174062817241026,1802,2251,449
1081_0.66_1.5.png,train_core,4,4.057411193847656,0,0.1125071761144769,0.08750637456554476,-0.02500080154893214,1672,1670,-2
1082_0.94_0.87.png,train_core,0,3.534515380859375,0,0.0935155219471416,0.05037821659849012,-0.043137305348651483,1845,1926,81
1086_0.6_0.76.png,train_core,1,1.0209388732910156,0,0.059125918954081536,0.02218365570837292,-0.036942263245708616,2174,2181,7
1088_0.57_0.97.png,train_core,2,0.4731597900390625,0,0.030494026917127347,0.00502294967665073,-0.025471077240476616,2345,2367,22
1089_0.76_1.23.png,train_core,3,2.1312103271484375,0,0.0963851121735366,0.18201258773887163,0.08562747556533504,1815,1298,-517
108_0.96_0.98.png,train_core,4,4.353292465209961,0,0.08585603150697892,0.028637138053165007,-0.05721889345381391,1923,2125,202
1090_0.54_0.58.png,train_core,0,0.08477401733398438,0,0.09896719784043419,0.339242088930913,0.24027489109047884,1794,960,-834
1091_0.79_1.01.png,train_core,1,1.1924972534179688,0,0.09041721819466503,0.255950774595206,0.16553355640054096,1874,1129,-745
1093_0.65_1.34.png,train_core,2,3.3474884033203125,0,0.0590057165326629,0.04570751078039226,-0.013298205752270642,2175,1957,-218
1095_0.9_0.64.png,train_core,3,3.6130523681640625,0,0.04579595135224595,0.06481965188917309,0.01902370053692714,2262,1823,-439
1097_0.85_1.71.png,train_core,4,3.430206298828125,0,0.17161415669445793,0.03704357123790285,-0.1345705854565551,1389,2025,636
1099_0.54_1.76.png,train_core,0,2.6015625,0,0.24882630912441067,0.1686344025040591,-0.08019190662035158,1316,1336,20
109_0.54_0.97.png,train_core,1,3.3894920349121094,0,0.07167292977598803,0.08412422704997728,0.012451297273989248,2047,1698,-349
10_0.78_1.56.png,train_core,2,2.791065216064453,0,0.014375920110129002,0.0017080320569595785,-0.012667888053169422,2386,2393,7
1104_0.89_1.59.png,train_core,3,3.5195369720458984,0,0.131312035955614,0.028768198047139315,-0.10254383790847468,1547,2124,577
1105_0.82_0.89.png,train_core,4,1.6240730285644531,0,0.10594986078086448,0.15303920324626502,0.047089342465400544,1736,1384,-352
1106_0.89_1.69.png,train_core,0,2.576213836669922,0,0.14636147830886342,0.056228681422611025,-0.09013279688625239,1472,1885,413
1107_0.98_1.25.png,train_core,1,2.7511367797851562,0,0.11104697150110021,0.07605951842413934,-0.03498745307696087,1688,1743,55
1109_0.9_0.79.png,train_core,2,2.4156341552734375,0,0.05544751436952489,0.067764393936216,0.012316879566691107,2194,1791,-403
110_0.55_1.08.png,train_core,3,3.1453323364257812,0,0.07467554753151866,0.06534671146321923,-0.009328836068299429,2020,1817,-203
1112_0.61_0.52.png,train_core,4,1.6724700927734375,0,0.03359215643910366,0.08297270110483197,0.04938054466572831,2323,1705,-618
1113_0.9_0.52.png,train_core,0,0.5479278564453125,0,0.11392218494491232,0.2220066839035151,0.10808449895860278,1657,1202,-455
1114_0.76_1.34.png,train_core,1,3.0797195434570312,0,0.11013810171142216,0.0706038101000027,-0.039534291611419456,1695,1775,80
1115_0.58_1.94.png,train_core,2,2.52349853515625,0,0.14365701953189874,0.0381469897389074,-0.10551002979299134,1484,2014,530
1116_0.63_1.62.png,train_core,3,3.169605255126953,0,0.12379721575597616,0.042551844307801706,-0.08124537144817445,1590,1980,390
1118_0.66_1.66.png,train_core,4,3.187183380126953,0,0.08955727382256211,0.2155841205628964,0.12602684674033426,1888,1221,-667
1119_0.62_1.98.png,train_core,0,2.298900604248047,0,0.12157406037128425,0.15994124149059868,0.038367181119314434,1601,1364,-237
111_0.57_1.22.png,train_core,1,3.5597152709960938,0,0.07300470661801897,0.062182954644066035,-0.010821751973952937,2037,1850,-187
1120_0.78_1.11.png,train_core,2,4.155097961425781,0,0.07241880405920031,0.14687024825924946,0.07445144420004915,2041,1407,-634
1121_0.88_0.92.png,train_core,3,2.0588340759277344,0,0.0787534852398538,0.05749850108665145,-0.02125498415320235,1989,1878,-111
1123_0.7_1.0.png,train_core,4,1.3124122619628906,0,0.052313336868972604,0.053141549242279144,0.0008282123733065402,2216,1902,-314
1124_0.74_1.17.png,train_core,0,2.229389190673828,0,0.060753514898831414,0.02188144703371533,-0.038872067865116086,2153,2187,34
1125_0.72_1.76.png,train_core,1,1.7665061950683594,0,0.07878829595982952,0.02267789793836909,-0.05611039802146042,1988,2176,188
1126_0.73_0.82.png,train_core,2,1.7039108276367188,0,0.07253991488989524,0.03574525261233123,-0.036794662277564005,2040,2034,-6
1127_0.91_0.61.png,train_core,3,2.788127899169922,0,0.06881905141645432,0.06238337557666963,-0.006435675839784695,2077,1848,-229
1129_0.92_1.33.png,train_core,4,2.7748947143554688,0,0.1687156828353582,0.2162032225277145,0.047487539692356306,1398,1218,-180
112_0.8_1.78.png,train_core,0,3.3897438049316406,0,0.11706656603866165,0.03415350293954039,-0.08291306309912126,1638,2053,415
1130_0.94_1.44.png,train_core,1,2.5099754333496094,0,0.13577700891958958,0.16683750664146446,0.031060497721874886,1518,1346,-172
1131_0.66_1.99.png,train_core,2,1.4198570251464844,0,0.15879263505290583,0.15511409620730077,-0.003678538845605067,1430,1378,-52
1132_0.75_0.84.png,train_core,3,0.8000030517578125,0,0.15003646402645715,0.30537650426825896,0.1553400402418018,1463,1032,-431
1135_0.55_1.74.png,train_core,4,2.2467384338378906,0,0.057090769641408426,0.09755142028289558,0.040460650641487156,2186,1619,-567
1136_0.96_0.74.png,train_core,0,2.2755126953125,0,0.03915337868150899,0.08498897271125637,0.04583559402974738,2296,1695,-601
1138_0.86_1.95.png,train_core,1,4.484180450439453,0,0.1462848797678316,0.174740498131522,0.0284556183636904,1474,1320,-154
1139_0.58_1.05.png,train_core,2,3.830005645751953,0,0.17469093751790737,0.4505373696730465,0.2758464321551391,1382,757,-625
1140_0.67_1.42.png,train_core,3,5.255462646484375,0,0.16011673341973645,0.3934386618749951,0.23332192845525865,1425,869,-556
1141_0.93_1.87.png,train_core,4,1.778839111328125,0,0.11477023376967019,0.0034168187834227224,-0.11135341498624747,1649,2383,734
1142_0.64_0.53.png,train_core,0,1.7591400146484375,0,0.09598600672632256,0.14533650861163716,0.049350501885314604,1819,1414,-405
1143_0.73_1.33.png,train_core,1,2.508380889892578,0,0.08542582896215359,0.030108666216170574,-0.055317162745983015,1929,2100,171
1144_0.87_1.96.png,train_core,2,1.7075462341308594,0,0.10345809436222805,0.007341904138346152,-0.0961161902238819,1756,2344,588
1145_0.9_1.2.png,train_core,3,2.6040115356445312,0,0.09336437423056068,0.28897389499743936,0.19560952076687868,1847,1066,-781
1146_0.89_0.87.png,train_core,4,1.7407112121582031,0,0.06840927903280894,0.19281601164026663,0.12440673260745769,2079,1265,-814
1147_0.56_1.1.png,train_core,0,3.176097869873047,0,0.14432764542829604,0.2584791386311876,0.11415149320289156,1479,1121,-358
1148_0.78_0.59.png,train_core,1,2.0616493225097656,0,0.08768636734055173,0.2898874429804387,0.20220107563988698,1907,1063,-844
1149_0.98_1.73.png,train_core,2,2.4450912475585938,0,0.07310286352269399,0.002723174376892653,-0.07037968914580134,2036,2390,354
1150_0.8_1.27.png,train_core,3,2.5754318237304688,0,0.06677486988807912,0.006319861382192851,-0.060455008505886275,2096,2354,258
1151_0.92_1.56.png,train_core,4,3.2044410705566406,0,0.08509547076735385,0.00132900776038333,-0.08376646300697052,1934,2395,461
1152_0.65_1.76.png,train_core,0,2.5180397033691406,0,0.10360065684217773,0.011328630454228597,-0.09227202638794914,1755,2301,546
1153_0.71_0.99.png,train_core,1,0.7865142822265625,0,0.1408256885700947,0.13293521102915426,-0.007890477540940438,1497,1461,-36
1154_0.96_0.62.png,train_core,2,0.16376113891601562,0,0.13321550237929047,0.06993383326790682,-0.06328166911138365,1533,1780,247
1155_0.63_1.27.png,train_core,3,1.142822265625,0,0.1418399285863774,0.1473391415711877,0.005499212984810292,1491,1405,-86
1156_0.91_1.37.png,train_core,4,1.4934349060058594,0,0.0997297277082974,0.028054140685520052,-0.07167558702277735,1788,2130,342
1158_0.86_1.65.png,train_core,0,3.0730552673339844,0,0.07049787124277429,0.015346450412425959,-0.05515142083034833,2059,2261,202
1159_0.84_1.51.png,train_core,1,3.243621826171875,0,0.10783169322967052,0.0291529815501529,-0.07867871167951762,1719,2121,402
115_0.86_1.29.png,train_core,2,3.030956268310547,0,0.11409547954621545,0.021240720941287847,-0.0928547586049276,1655,2193,538
1160_0.83_0.65.png,train_core,3,2.622150421142578,0,0.17228542658325702,0.09667009990633683,-0.07561532667692018,1388,1623,235
1162_0.65_1.7.png,train_core,4,2.8621253967285156,0,0.2064476059854417,0.029529918944939632,-0.17691768704050206,1342,2114,772
1163_0.95_1.89.png,train_core,0,3.9053421020507812,0,0.20993664924973604,0.03637355170533087,-0.1735630975444052,1339,2031,692
1164_0.79_1.96.png,train_core,1,2.8466110229492188,0,0.16566721546114532,0.025154836944123966,-0.14051237851702136,1404,2153,749
1167_0.95_0.68.png,train_core,2,3.8822555541992188,0,0.08529875821952003,0.062106335270681344,-0.023192422948838685,1931,1851,-80
1168_0.56_0.69.png,train_core,3,4.573001861572266,0,0.10586603544808859,0.12302371165782008,0.017157676209731493,1737,1489,-248
116_0.64_1.08.png,train_core,4,3.39495849609375,0,0.0808516669290222,0.08504172680987734,0.004190059880855149,1972,1694,-278
1170_0.71_1.78.png,train_core,0,3.609283447265625,0,0.13007571733258128,0.036733952520273914,-0.09334176481230735,1550,2029,479
1171_0.64_1.87.png,train_core,1,3.5165138244628906,0,0.10148719763296456,0.020660071664438808,-0.08082712596852575,1776,2202,426
1172_0.76_1.83.png,train_core,2,3.7723007202148438,0,0.1268485356321755,0.007389117246247232,-0.11945941838592826,1571,2343,772
1173_0.59_1.12.png,train_core,3,3.168682098388672,0,0.12433858537919644,0.08158910180529333,-0.04274948357390311,1585,1715,130
1175_0.53_1.99.png,train_core,4,2.8665008544921875,0,0.1340969276433857,0.08385350920651462,-0.05024341843687109,1526,1702,176
1176_0.65_1.07.png,train_core,0,3.3216018676757812,0,0.12111383439212323,0.04929463640206207,-0.07181919799006116,1606,1936,330
1178_0.68_0.85.png,train_core,1,2.7045860290527344,0,0.18315821575049476,0.6868887684267879,0.5037305526762932,1371,349,-1022
117_0.56_1.2.png,train_core,2,3.696197509765625,0,0.13253770836112802,0.1900684969820995,0.05753078862097147,1538,1277,-261
1180_0.68_0.5.png,train_core,3,1.8345069885253906,0,0.19525940924752178,0.8482923678820473,0.6530329586345256,1354,80,-1274
1181_0.57_1.2.png,train_core,4,0.44972991943359375,0,0.08042571800398515,0.07446761310191624,-0.005958104902068911,1976,1750,-226
1182_0.63_1.77.png,train_core,0,1.7392654418945312,0,0.13978573702702665,0.040379430365675914,-0.09940630666135074,1499,1997,498
1184_0.56_0.9.png,train_core,1,1.1510353088378906,0,0.09135831109930498,0.06250703456700883,-0.028851276532296147,1865,1845,-20
1185_0.94_1.35.png,train_core,2,2.659893035888672,0,0.050790868016380476,0.012013257947545054,-0.03877761006883542,2232,2293,61
1186_0.53_1.08.png,train_core,3,2.354839324951172,0,0.06478873325425616,0.04494412016952549,-0.01984461308473067,2116,1962,-154
1187_0.82_1.57.png,train_core,4,2.9413528442382812,0,0.08262371473232236,0.02956648902562939,-0.05305722570669297,1954,2112,158
1188_0.95_1.95.png,train_core,0,1.6783294677734375,0,0.0823293810457044,0.005410635327777307,-0.0769187457179271,1956,2364,408
1189_0.64_0.88.png,train_core,1,2.3690452575683594,0,0.10736670041889698,0.2613851167802113,0.15401841636131433,1725,1112,-613
118_0.72_0.71.png,train_core,2,2.7160415649414062,0,0.13356288540780553,0.24753520568004264,0.11397232027223711,1528,1142,-386
1190_0.56_1.66.png,train_core,3,2.660846710205078,0,0.13160033902579113,0.16635455009171513,0.034754211065923996,1544,1347,-197
1191_0.97_0.75.png,train_core,4,2.497772216796875,0,0.0885833105192647,0.18307283925197132,0.09448952873270662,1902,1296,-606
1192_0.85_0.98.png,train_core,0,3.2170372009277344,0,0.09074867965277153,0.2338984553615789,0.14314977570880738,1871,1177,-694
1193_0.97_1.06.png,train_core,1,1.7337188720703125,0,0.07355459944596132,0.07141153565318968,-0.0021430637927716406,2031,1770,-261
1195_0.65_1.61.png,train_core,2,2.1059036254882812,0,0.09628187504278173,0.06077287017827505,-0.03550900486450668,1816,1861,45
1198_0.93_1.56.png,train_core,3,3.5506038665771484,0,0.20143019245909607,0.10028064708222117,-0.1011495453768749,1347,1603,256
119_0.6_1.7.png,train_core,4,3.3143653869628906,0,0.08940791986772084,0.06256826628854646,-0.02683965357917438,1890,1843,-47
11_0.68_1.56.png,train_core,0,3.8362388610839844,0,0.013421550055262129,0.0005822172584455589,-0.01283933279681657,2390,2399,9
1202_0.79_1.51.png,train_core,1,3.1729583740234375,0,0.05434068359180483,0.009139223984923932,-0.04520145960688089,2199,2329,130
1203_0.79_1.82.png,train_core,2,3.869823455810547,0,0.06052698987027724,0.0037403520326762226,-0.05678663783760102,2155,2380,225
1204_0.79_1.15.png,train_core,3,2.9102134704589844,0,0.053988866916220755,0.019154103009912472,-0.03483476390630828,2201,2221,20
1205_0.78_1.01.png,train_core,4,1.4291763305664062,0,0.00959042980503344,0.005095868384363682,-0.004494561420669758,2396,2366,-30
1206_0.81_1.09.png,train_core,0,1.5628318786621094,0,0.013776714374563948,0.003048186885264333,-0.010728527489299616,2388,2386,-2
1207_0.7_1.43.png,train_core,1,1.7414970397949219,0,0.02102592406162662,0.0031530122846867696,-0.017872911776939848,2374,2385,11
1208_0.63_0.83.png,train_core,2,1.6858863830566406,0,0.015075795720494589,0.02370184789962075,0.008626052179126162,2384,2168,-216
120_0.92_1.44.png,train_core,3,2.781291961669922,0,0.100422124294697,0.0279376731866365,-0.07248445110806051,1784,2132,348
1211_0.88_1.93.png,train_core,4,3.7496070861816406,0,0.0950528915263787,0.06633506167405487,-0.028717829852323837,1829,1804,-25
1213_0.56_1.24.png,train_core,0,3.4642677307128906,0,0.10987880669412668,0.15905883867989545,0.04918003198576877,1697,1365,-332
1215_0.9_0.73.png,train_core,1,3.8488845825195312,0,0.07413780891064835,0.17745819092421153,0.10332038201356318,2025,1316,-709
1216_0.65_1.09.png,train_core,2,3.9165992736816406,0,0.09454518586781274,0.10914264345053505,0.014597457582722309,1833,1541,-292
1218_0.62_2.0.png,train_core,3,2.8844356536865234,0,0.20509445058830503,0.04797161331135353,-0.1571228372769515,1344,1941,597
1219_0.76_1.2.png,train_core,4,2.856159210205078,0,0.18724510490431054,0.09289688137826305,-0.09434822352604749,1363,1639,276
121_0.96_0.85.png,train_core,0,3.904804229736328,0,0.05128599615683311,0.03180903046696166,-0.01947696568987145,2229,2083,-146
1220_0.82_1.9.png,train_core,1,3.373044967651367,0,0.17036219904555777,0.028076823976232516,-0.14228537506932526,1395,2129,734
1221_0.76_0.69.png,train_core,2,2.2006492614746094,0,0.10278330536685891,0.08570452188535482,-0.017078783481504087,1764,1688,-76
1222_0.92_1.14.png,train_core,3,1.9336585998535156,0,0.09553101549121494,0.027882342210314555,-0.06764867328090038,1822,2134,312
1224_0.87_0.77.png,train_core,4,1.630950927734375,0,0.07706155112811403,0.0667693230983031,-0.010292228029810932,2000,1799,-201
1225_0.98_0.8.png,train_core,0,2.7949905395507812,0,0.048949699592328956,0.05308527720372149,0.004135577611392535,2240,1903,-337
1226_0.82_0.78.png,train_core,1,2.542236328125,0,0.04763047860080991,0.08300503639903692,0.035374557798227006,2249,1704,-545
1227_0.9_1.41.png,train_core,2,2.828693389892578,0,0.06151981810109051,0.029792943133979368,-0.03172687496711114,2146,2109,-37
1229_0.6_0.6.png,train_core,3,2.82159423828125,0,0.10759920890052956,0.39801296401540665,0.2904137551148771,1721,858,-863
1230_0.55_1.4.png,train_core,4,3.557464599609375,0,0.15179054751034027,0.28473838139424484,0.13294783388390458,1450,1074,-376
1231_0.98_1.26.png,train_core,0,2.8038253784179688,0,0.13729315897092134,0.19197970883186172,0.054686549860940376,1511,1270,-241
1232_0.77_0.99.png,train_core,1,1.8674850463867188,0,0.10917343714358557,0.3504226749163932,0.2412492377728076,1706,939,-767
1234_0.51_1.28.png,train_core,2,3.5750465393066406,0,0.07909943339281417,0.0911371373087714,0.012037703915957237,1984,1649,-335
1236_0.84_1.0.png,train_core,3,1.8458137512207031,0,0.06470042334123693,0.05821477777458294,-0.006485645566653993,2117,1872,-245
1238_0.86_1.03.png,train_core,4,1.014007568359375,0,0.07276632015513688,0.057792519431630315,-0.01497380072350657,2038,1876,-162
1240_0.64_0.5.png,train_core,0,1.3590583801269531,0,0.10521930225180037,0.13801327518004852,0.03279397292824815,1742,1440,-302
1241_0.63_0.93.png,train_core,1,2.1991004943847656,0,0.07353319327598679,0.19638541259596448,0.1228522193199777,2032,1261,-771
1242_0.99_0.57.png,train_core,2,0.8806571960449219,0,0.07546557402723143,0.25555518631407226,0.18008961228684084,2016,1131,-885
1243_0.64_1.03.png,train_core,3,2.5580177307128906,0,0.0769311820445326,0.21103391033872668,0.13410272829419406,2002,1229,-773
1244_0.95_1.91.png,train_core,4,2.275920867919922,0,0.05281482231652011,0.012598090082150905,-0.04021673223436921,2209,2288,79
1245_0.57_1.62.png,train_core,0,4.143257141113281,0,0.10925568900983473,0.07764159105120806,-0.03161409795862667,1704,1739,35
1248_0.97_1.88.png,train_core,1,3.3488731384277344,0,0.06984141005828545,0.004199908305258405,-0.06564150175302705,2066,2375,309
124_0.79_1.89.png,train_core,2,4.552677154541016,0,0.09418321820969844,0.037350633262952834,-0.056832584946745604,1835,2022,187
1250_0.57_0.61.png,train_core,3,3.3433990478515625,0,0.26295101267754517,0.4008589814974286,0.13790796881988343,1312,855,-457
1252_0.78_0.78.png,train_core,4,2.9501514434814453,0,0.2678346960217596,0.37810517755997053,0.11027048153821095,1308,895,-413
1253_0.91_1.15.png,train_core,0,2.1487197875976562,0,0.11090726209445194,0.03483369960616215,-0.07607356248828978,1689,2042,353
1254_0.97_1.31.png,train_core,1,2.139263153076172,0,0.09182175578149918,0.01724719316921614,-0.07457456261228304,1861,2245,384
1255_0.65_1.08.png,train_core,2,1.977874755859375,0,0.12826722561701584,0.06947339874412241,-0.05879382687289343,1561,1783,222
1256_0.66_0.52.png,train_core,3,0.38750457763671875,0,0.12118834888294305,0.2268622526008185,0.10567390371787544,1605,1192,-413
1258_0.83_1.3.png,train_core,4,3.0078086853027344,0,0.12034936954567288,0.026193997248183668,-0.09415537229748921,1611,2145,534
1259_0.98_0.87.png,train_core,0,3.458524703979492,0,0.10111481829348844,0.0343685716934628,-0.06674624660002564,1780,2049,269
125_0.77_0.94.png,train_core,1,4.425575256347656,0,0.059443221521301715,0.11841932468936822,0.05897610316806651,2172,1512,-660
1263_0.9_1.41.png,train_core,2,2.6757125854492188,0,0.10008121418424949,0.09313642030707572,-0.006944793877173769,1787,1637,-150
1264_0.84_1.05.png,train_core,3,2.8360023498535156,0,0.08470323120537705,0.22149553209062026,0.1367923008852432,1937,1204,-733
1265_0.62_1.32.png,train_core,4,2.96160888671875,0,0.1332248759797687,0.0704866345688903,-0.0627382414108784,1532,1776,244
