path,score,file_count,sample_files,search_root
/root/autodl-tmp/workspace/Dehaze-Net/dataset/HAZE4K/test/trans,2,1000,153.png;1.png;154.png;10.png;155.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps,2,800,largest_color_regression_vs_lfv1/409_0.54_1.68_lfv1_error.png;largest_color_regression_vs_lfv1/218_0.53_1.18_baseline_error.png;largest_color_regression_vs_lfv1/415_0.56_1.96_residual_vs_lfv1.png;largest_color_regression_vs_lfv1/218_0.53_1.18_lfv1_error.png;largest_color_regression_vs_lfv1/409_0.54_1.68_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps,2,540,all/526_0.73_0.69_lfv1_error.png;all/1000_0.73_1.8_baseline_error.png;all/715_0.63_1.36_residual_vs_lfv1.png;all/1000_0.73_1.8_lfv1_error.png;all/526_0.73_0.69_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/root_cause/LF-v1-hardcases-20260524/analysis/heatmaps,2,450,177_0.65_1.52_current_error.png;102_0.67_1.36_baseline_error.png;178_0.64_1.88_baseline_error.png;102_0.67_1.36_current_error.png;170_0.96_1.28_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/all,2,100,526_0.73_0.69_lfv1_error.png;1000_0.73_1.8_baseline_error.png;715_0.63_1.36_residual_vs_lfv1.png;1000_0.73_1.8_lfv1_error.png;526_0.73_0.69_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/largest_color_regression_vs_lfv1,2,100,526_0.73_0.69_lfv1_error.png;1000_0.73_1.8_baseline_error.png;715_0.63_1.36_residual_vs_lfv1.png;1000_0.73_1.8_lfv1_error.png;526_0.73_0.69_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/largest_dark_channel_regression_vs_lfv1,2,100,526_0.73_0.69_lfv1_error.png;1000_0.73_1.8_baseline_error.png;715_0.63_1.36_residual_vs_lfv1.png;1000_0.73_1.8_lfv1_error.png;526_0.73_0.69_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/largest_tone_regression_vs_lfv1,2,100,526_0.73_0.69_lfv1_error.png;1000_0.73_1.8_baseline_error.png;715_0.63_1.36_residual_vs_lfv1.png;1000_0.73_1.8_lfv1_error.png;526_0.73_0.69_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/largest_color_regression_vs_lfv1,2,80,409_0.54_1.68_lfv1_error.png;218_0.53_1.18_baseline_error.png;415_0.56_1.96_residual_vs_lfv1.png;218_0.53_1.18_lfv1_error.png;409_0.54_1.68_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/largest_dark_channel_regression_vs_lfv1,2,80,409_0.54_1.68_lfv1_error.png;137_0.99_1.98_baseline_error.png;429_0.52_1.11_residual_vs_lfv1.png;137_0.99_1.98_lfv1_error.png;409_0.54_1.68_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/largest_tone_regression_vs_lfv1,2,80,409_0.54_1.68_lfv1_error.png;137_0.99_1.98_baseline_error.png;414_0.58_1.54_residual_vs_lfv1.png;137_0.99_1.98_lfv1_error.png;409_0.54_1.68_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/lost_lfv1_gain,2,80,344_0.82_1.51_lfv1_error.png;150_0.6_1.29_baseline_error.png;414_0.58_1.54_residual_vs_lfv1.png;150_0.6_1.29_lfv1_error.png;344_0.82_1.51_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/mitigates_lfv1_regression,2,80,49_0.7_1.47_lfv1_error.png;107_0.89_1.5_baseline_error.png;771_0.84_0.54_residual_vs_lfv1.png;107_0.89_1.5_lfv1_error.png;49_0.7_1.47_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/rescalib_wrong_direction,2,80,429_0.52_1.11_lfv1_error.png;218_0.53_1.18_baseline_error.png;480_0.54_0.98_residual_vs_lfv1.png;218_0.53_1.18_lfv1_error.png;429_0.52_1.11_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/residual_beats_both,2,80,553_0.51_1.76_residual_vs_lfv1.png;166_0.74_1.47_baseline_error.png;958_0.9_0.64_residual_vs_lfv1.png;166_0.74_1.47_lfv1_error.png;556_0.61_0.91_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/residual_worst,2,80,390_0.55_1.07_lfv1_error.png;127_0.57_0.92_baseline_error.png;88_0.63_0.94_residual_vs_lfv1.png;127_0.57_0.92_lfv1_error.png;390_0.55_1.07_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/strong_baseline_residual_regressions,2,80,848_0.68_0.53_lfv1_error.png;127_0.57_0.92_baseline_error.png;949_0.8_0.6_residual_vs_baseline.png;127_0.57_0.92_lfv1_error.png;848_0.68_0.53_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/Baseline-LFv1-ResidualCalib-full-20260525/heatmaps/weak_baseline_residual_gains,2,80,585_0.75_1.97_lfv1_error.png;178_0.64_1.88_baseline_error.png;799_0.52_1.97_residual_vs_lfv1.png;178_0.64_1.88_lfv1_error.png;585_0.75_1.97_residual_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/CR-vs-ResidualCalib-hardcases-20260525/analysis/heatmaps,2,78,49_0.7_1.47_current_error.png;127_0.57_0.92_baseline_error.png;510_0.71_1.55_baseline_error.png;127_0.57_0.92_current_error.png;403_0.91_0.7_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/LF-v1-vs-ResidualCalib-hardcases-20260525/analysis/heatmaps,2,78,49_0.7_1.47_current_error.png;127_0.57_0.92_baseline_error.png;510_0.71_1.55_baseline_error.png;127_0.57_0.92_current_error.png;403_0.91_0.7_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-20260522/analysis/heatmaps,2,61,80_0.74_1.76_baseline_error.png;1000_0.73_1.8_baseline_error.png;80_0.74_1.76_current_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-Conservative-20260522/analysis/heatmaps,2,60,80_0.74_1.76_current_error.png;1000_0.73_1.8_baseline_error.png;858_0.8_1.72_baseline_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-gate-sweep-20260522/scale_0/analysis/heatmaps,2,60,80_0.74_1.76_current_error.png;1000_0.73_1.8_baseline_error.png;858_0.8_1.72_baseline_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-gate-sweep-20260522/scale_0p25/analysis/heatmaps,2,60,80_0.74_1.76_current_error.png;1000_0.73_1.8_baseline_error.png;858_0.8_1.72_baseline_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-gate-sweep-20260522/scale_0p5/analysis/heatmaps,2,60,80_0.74_1.76_current_error.png;1000_0.73_1.8_baseline_error.png;858_0.8_1.72_baseline_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-gate-sweep-20260522/scale_0p75/analysis/heatmaps,2,60,80_0.74_1.76_current_error.png;1000_0.73_1.8_baseline_error.png;858_0.8_1.72_baseline_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-gate-sweep-20260522/scale_1p0/analysis/heatmaps,2,60,80_0.74_1.76_current_error.png;1000_0.73_1.8_baseline_error.png;858_0.8_1.72_baseline_error.png;1000_0.73_1.8_current_error.png;620_0.56_0.87_baseline_error.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps,2,55,largest_color_regression_vs_lfv1/1000_0.73_1.8_baseline_error.png;largest_color_regression_vs_lfv1/1000_0.73_1.8_lfv1_error.png;largest_color_regression_vs_lfv1/1000_0.73_1.8_residual_error.png;largest_color_regression_vs_lfv1/1000_0.73_1.8_residual_vs_baseline.png;largest_color_regression_vs_lfv1/1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/residual_beats_both,2,35,1000_0.73_1.8_baseline_error.png;1000_0.73_1.8_lfv1_error.png;1000_0.73_1.8_residual_error.png;1000_0.73_1.8_residual_vs_baseline.png;1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/residual_worst,2,25,431_0.86_1.86_baseline_error.png;431_0.86_1.86_lfv1_error.png;431_0.86_1.86_residual_error.png;431_0.86_1.86_residual_vs_baseline.png;431_0.86_1.86_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/lost_lfv1_gain,2,20,195_0.61_1.47_baseline_error.png;195_0.61_1.47_lfv1_error.png;195_0.61_1.47_residual_error.png;195_0.61_1.47_residual_vs_baseline.png;195_0.61_1.47_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/rescalib_wrong_direction,2,20,241_0.85_0.72_baseline_error.png;241_0.85_0.72_lfv1_error.png;241_0.85_0.72_residual_error.png;241_0.85_0.72_residual_vs_baseline.png;241_0.85_0.72_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/weak_baseline_residual_gains,2,20,147_0.87_1.14_baseline_error.png;147_0.87_1.14_lfv1_error.png;147_0.87_1.14_residual_error.png;147_0.87_1.14_residual_vs_baseline.png;147_0.87_1.14_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/strong_baseline_residual_regressions,2,15,668_0.69_1.25_baseline_error.png;668_0.69_1.25_lfv1_error.png;668_0.69_1.25_residual_error.png;668_0.69_1.25_residual_vs_baseline.png;668_0.69_1.25_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/largest_color_regression_vs_lfv1,2,10,1000_0.73_1.8_baseline_error.png;1000_0.73_1.8_lfv1_error.png;1000_0.73_1.8_residual_error.png;1000_0.73_1.8_residual_vs_baseline.png;1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/largest_dark_channel_regression_vs_lfv1,2,10,1000_0.73_1.8_baseline_error.png;1000_0.73_1.8_lfv1_error.png;1000_0.73_1.8_residual_error.png;1000_0.73_1.8_residual_vs_baseline.png;1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/largest_tone_regression_vs_lfv1,2,10,1000_0.73_1.8_baseline_error.png;1000_0.73_1.8_lfv1_error.png;1000_0.73_1.8_residual_error.png;1000_0.73_1.8_residual_vs_baseline.png;1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/lost_lfv1_gain,2,5,100_0.5_1.76_baseline_error.png;100_0.5_1.76_lfv1_error.png;100_0.5_1.76_residual_error.png;100_0.5_1.76_residual_vs_baseline.png;100_0.5_1.76_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/rescalib_wrong_direction,2,5,100_0.5_1.76_baseline_error.png;100_0.5_1.76_lfv1_error.png;100_0.5_1.76_residual_error.png;100_0.5_1.76_residual_vs_baseline.png;100_0.5_1.76_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/residual_beats_both,2,5,1000_0.73_1.8_baseline_error.png;1000_0.73_1.8_lfv1_error.png;1000_0.73_1.8_residual_error.png;1000_0.73_1.8_residual_vs_baseline.png;1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/strong_baseline_residual_regressions,2,5,100_0.5_1.76_baseline_error.png;100_0.5_1.76_lfv1_error.png;100_0.5_1.76_residual_error.png;100_0.5_1.76_residual_vs_baseline.png;100_0.5_1.76_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/weak_baseline_residual_gains,2,5,1000_0.73_1.8_baseline_error.png;1000_0.73_1.8_lfv1_error.png;1000_0.73_1.8_residual_error.png;1000_0.73_1.8_residual_vs_baseline.png;1000_0.73_1.8_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/Baseline-LFv1-ResidualCalib-fixed20260522-20260525/heatmaps/mitigates_lfv1_regression,2,5,384_0.97_0.82_baseline_error.png;384_0.97_0.82_lfv1_error.png;384_0.97_0.82_residual_error.png;384_0.97_0.82_residual_vs_baseline.png;384_0.97_0.82_residual_vs_lfv1.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare/DEA-Net-CR-vs-LF-20260522/analysis/heatmaps/.ipynb_checkpoints,2,1,9_0.85_1.67_baseline_error-checkpoint.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/mitigates_lfv1_regression,2,0,,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/three_way_eval/smoke-ResidualCalib-20260525/heatmaps/residual_worst,2,0,,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net,1,35010,dataset/HAZE4K/test/gt/153.png;dataset/HAZE4K/test/gt/1.png;dataset/HAZE4K/test/gt/154.png;dataset/HAZE4K/test/gt/10.png;dataset/HAZE4K/test/gt/155.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment,1,23008,HAZE4K/DEA-Net-CBRFRC-v1-H4K-scout100k-20260530-012811/saved_data/losses.npy;HAZE4K/DEA-Net-CBRFRC-v1-H4K-scout100k-20260530-012811/saved_data/psnrs.npy;HAZE4K/DEA-Net-CBRFRC-v1-H4K-scout100k-20260530-012811/saved_data/ssims.npy;HAZE4K/DEA-Net-CR-H4K-Baseline-scout-20260520-101334/saved_data/losses.npy;HAZE4K/DEA-Net-CR-H4K-Baseline-scout-20260520-101334/saved_data/psnrs.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K,1,23008,DEA-Net-CBRFRC-v1-H4K-scout100k-20260530-012811/saved_data/losses.npy;DEA-Net-CBRFRC-v1-H4K-scout100k-20260530-012811/saved_data/psnrs.npy;DEA-Net-CBRFRC-v1-H4K-scout100k-20260530-012811/saved_data/ssims.npy;DEA-Net-CR-H4K-Baseline-scout-20260520-101334/saved_data/losses.npy;DEA-Net-CR-H4K-Baseline-scout-20260520-101334/saved_data/psnrs.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache,1,18000,depth_anything_v2_small_hf/test/139_0.85_0.96.png.npy;depth_anything_v2_small_hf/test/1000_0.73_1.8.png.npy;depth_anything_v2_small_hf/test/171_0.81_0.74.png.npy;depth_anything_v2_small_hf/test/100_0.5_1.76.png.npy;depth_anything_v2_small_hf/test/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/strong_official_depth_safety,1,14000,depthanything/test/candidate_cbrfrc/139_0.85_0.96.png.npy;depthanything/test/candidate_cbrfrc/1000_0.73_1.8.png.npy;depthanything/test/candidate_cbrfrc/171_0.81_0.74.png.npy;depthanything/test/candidate_cbrfrc/100_0.5_1.76.png.npy;depthanything/test/candidate_cbrfrc/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/dataset,1,12000,HAZE4K/test/gt/153.png;HAZE4K/test/gt/1.png;HAZE4K/test/gt/154.png;HAZE4K/test/gt/10.png;HAZE4K/test/gt/155.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/dataset/HAZE4K,1,12000,test/gt/153.png;test/gt/1.png;test/gt/154.png;test/gt/10.png;test/gt/155.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/dataset/HAZE4K/train,1,9000,gt/1053.png;gt/1.png;gt/1054.png;gt/10.png;gt/1055.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/strong_official_depth_safety/depthanything,1,7000,test/candidate_cbrfrc/139_0.85_0.96.png.npy;test/candidate_cbrfrc/1000_0.73_1.8.png.npy;test/candidate_cbrfrc/171_0.81_0.74.png.npy;test/candidate_cbrfrc/100_0.5_1.76.png.npy;test/candidate_cbrfrc/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/strong_official_depth_safety/depthanything/test,1,7000,candidate_cbrfrc/139_0.85_0.96.png.npy;candidate_cbrfrc/1000_0.73_1.8.png.npy;candidate_cbrfrc/171_0.81_0.74.png.npy;candidate_cbrfrc/100_0.5_1.76.png.npy;candidate_cbrfrc/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/strong_official_depth_safety/midas,1,7000,test/candidate_cbrfrc/139_0.85_0.96.png.npy;test/candidate_cbrfrc/1000_0.73_1.8.png.npy;test/candidate_cbrfrc/171_0.81_0.74.png.npy;test/candidate_cbrfrc/100_0.5_1.76.png.npy;test/candidate_cbrfrc/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/strong_official_depth_safety/midas/test,1,7000,candidate_cbrfrc/139_0.85_0.96.png.npy;candidate_cbrfrc/1000_0.73_1.8.png.npy;candidate_cbrfrc/171_0.81_0.74.png.npy;candidate_cbrfrc/100_0.5_1.76.png.npy;candidate_cbrfrc/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/depth_anything_v2_small_hf,1,4000,test/139_0.85_0.96.png.npy;test/1000_0.73_1.8.png.npy;test/171_0.81_0.74.png.npy;test/100_0.5_1.76.png.npy;test/13_0.52_1.9.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/dataset/HAZE4K/test,1,3000,gt/153.png;gt/1.png;gt/154.png;gt/10.png;gt/155.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/dataset/HAZE4K/train/gt,1,3000,1053.png;1.png;1054.png;10.png;1055.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/dataset/HAZE4K/train/haze,1,3000,1099_0.54_1.76.png;1044_0.69_0.99.png;1000_0.74_1.6.png;1045_0.58_1.58.png;1001_0.89_1.66.png,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/depth_cache/depth_anything_v2_small_hf/train,1,3000,1039_0.79_1.79.png.npy;1000_0.74_1.6.png.npy;1038_0.87_1.29.png.npy;1001_0.89_1.66.png.npy;103_0.75_1.59.png.npy,/root/autodl-tmp/workspace/Dehaze-Net
/root/autodl-tmp/workspace/Dehaze-Net/experiment/HAZE4K/visual_compare,1,2544,Baseline-LFv1-ResidualCalib-fixed20260522-20260525/baseline/1000_0.73_1.8.png;Baseline-LFv1-ResidualCalib-fixed20260522-20260525/baseline/147_0.87_1.14.png;Baseline-LFv1-ResidualCalib-fixed20260522-20260525/baseline/195_0.61_1.47.png;Baseline-LFv1-ResidualCalib-fixed20260522-20260525/baseline/241_0.85_0.72.png;Baseline-LFv1-ResidualCalib-fixed20260522-20260525/baseline/28_0.81_1.96.png,/root/autodl-tmp/workspace/Dehaze-Net
