image_id,image_name,sample_index,table_split,input_path,gt_path,input_sha256,gt_sha256,A0_full_output_path,A0_full_output_sha256,A0_full_PSNR,WDMamba_full_output_path,WDMamba_full_output_sha256,WDMamba_full_PSNR,blend_alpha,blend_formula,blend_output_path,blend_output_sha256,blend_full_PSNR,table_A0_PSNR,table_alpha_dPSNR,recompute_alpha_dPSNR,table_vs_recompute_abs_diff,locked_test_touched
2232_0.72_0.59,2232_0.72_0.59.png,1368,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2232_0.72_0.59.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2232.png,7b43eb1167133c68aed50ca9b88dfc02c233f83fea07ba596202b3895cb9a515,029104be67b924422a71a0a937a3c0e39d724d015fc10bf9c0c9e78e76e3837f,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2232_0.72_0.59/A0_full.pt,2dea15a6dcb290d5d18d797f5a6435731830aceb0a2796d7dfc2ac7e1e9bef56,46.65019226074219,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2232_0.72_0.59/WDMamba_full.pt,fcc32af7066a606977b4ac00bfc2f104721cd059932a840c0e8e16d0680cd064,44.578495025634766,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2232_0.72_0.59/blend_a0p5.pt,c14b3b4567f0acc4f6c89936b8b265d5af8667784fccf319360a16eccf4aef9a,47.049591064453125,46.65019226074219,0.3993988037109375,0.3993988037109375,0.0,False
2235_0.91_1.78,2235_0.91_1.78.png,1371,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2235_0.91_1.78.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2235.png,12c7e4d21de79de4b7d32595a0ab3f3a1611a2f37c90cbd7e7e7f1bb7c6efd21,34961807900a6e9abfaa5442f7b6785e6e4913719476221ee923722cf4c98d6a,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2235_0.91_1.78/A0_full.pt,dc21df4ef6102a430bd2ecc7324b3beae6114e88454f816652f8b1f00739601c,41.80078125,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2235_0.91_1.78/WDMamba_full.pt,cabf52fd891e86cec9b081082fe00a7fe99105b40cfb18a7322f81e01deefee0,39.354820251464844,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2235_0.91_1.78/blend_a0p375.pt,f07d01182a3e6b1a99acbfa4cd360c6b8594655c233ea6040fedb546d4196c2e,42.04698944091797,41.80078125,0.24620819091796875,0.24620819091796875,0.0,False
2235_0.91_1.78,2235_0.91_1.78.png,1371,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2235_0.91_1.78.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2235.png,12c7e4d21de79de4b7d32595a0ab3f3a1611a2f37c90cbd7e7e7f1bb7c6efd21,34961807900a6e9abfaa5442f7b6785e6e4913719476221ee923722cf4c98d6a,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2235_0.91_1.78/A0_full.pt,dc21df4ef6102a430bd2ecc7324b3beae6114e88454f816652f8b1f00739601c,41.80078125,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2235_0.91_1.78/WDMamba_full.pt,cabf52fd891e86cec9b081082fe00a7fe99105b40cfb18a7322f81e01deefee0,39.354820251464844,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2235_0.91_1.78/blend_a0p5.pt,b3eb6959f10a5a28e565aceb7567413d7a98e3c155af66505c1dbb6f81254a0e,41.72825241088867,41.80078125,-0.07252883911132812,-0.07252883911132812,0.0,False
2242_0.99_1.49,2242_0.99_1.49.png,1379,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2242_0.99_1.49.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2242.png,1c38373b9862a105ec4fcb710eb087acb20da03939071a52441fc532acd69274,4e36dfd5922d2101403db7fcce9064b357775b0afd942d31b526927f316a0b9c,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2242_0.99_1.49/A0_full.pt,a7250a1088a193f23d120bfcb0bdbcf708f3e81bf1bc6c9f539605c2ab95bd37,41.05020523071289,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2242_0.99_1.49/WDMamba_full.pt,aad6ee5d077ca96a767f83f60f4edc565772d03f1284df5b4443f18b131c4818,39.32034683227539,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2242_0.99_1.49/blend_a0p375.pt,e2e7c69f78738f73483d50898c0f921f8dc0bb5b9f8bced7b0d2c75821d0e027,42.49742126464844,41.05020523071289,1.4472160339355469,1.4472160339355469,0.0,False
2242_0.99_1.49,2242_0.99_1.49.png,1379,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2242_0.99_1.49.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2242.png,1c38373b9862a105ec4fcb710eb087acb20da03939071a52441fc532acd69274,4e36dfd5922d2101403db7fcce9064b357775b0afd942d31b526927f316a0b9c,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2242_0.99_1.49/A0_full.pt,a7250a1088a193f23d120bfcb0bdbcf708f3e81bf1bc6c9f539605c2ab95bd37,41.05020523071289,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2242_0.99_1.49/WDMamba_full.pt,aad6ee5d077ca96a767f83f60f4edc565772d03f1284df5b4443f18b131c4818,39.32034683227539,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2242_0.99_1.49/blend_a0p5.pt,6926662f2b1b2a5ac9a13c247bfd4a0bfe9b90a7224cd3949e294ad4c874c8bb,42.319087982177734,41.05020523071289,1.2688827514648438,1.2688827514648438,0.0,False
2257_0.75_1.03,2257_0.75_1.03.png,1395,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2257_0.75_1.03.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2257.png,6c244809fb880fbf77cc365255daa326ef9ebacfe545a19e95463debb1d8b6e9,80f1c98643f51da8527a7edc930b7bdf165f16109b6d8d12d247449a92a2aa29,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2257_0.75_1.03/A0_full.pt,ad74f9edf607d8684ef17d0f1dc090b6ad9473e81930509b31dfdcbf10db8f08,44.90550994873047,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2257_0.75_1.03/WDMamba_full.pt,1d50e83b1b09654d25fc5f7738358f66165244cc79291a4760abe39fdec245dc,43.993019104003906,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2257_0.75_1.03/blend_a0p375.pt,48cde2e240c127e562a00a7c45d81aa125aec08804aaf428b4225de0e111c99c,45.76213455200195,44.90550994873047,0.8566246032714844,0.8566246032714844,0.0,False
2257_0.75_1.03,2257_0.75_1.03.png,1395,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2257_0.75_1.03.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2257.png,6c244809fb880fbf77cc365255daa326ef9ebacfe545a19e95463debb1d8b6e9,80f1c98643f51da8527a7edc930b7bdf165f16109b6d8d12d247449a92a2aa29,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2257_0.75_1.03/A0_full.pt,ad74f9edf607d8684ef17d0f1dc090b6ad9473e81930509b31dfdcbf10db8f08,44.90550994873047,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2257_0.75_1.03/WDMamba_full.pt,1d50e83b1b09654d25fc5f7738358f66165244cc79291a4760abe39fdec245dc,43.993019104003906,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2257_0.75_1.03/blend_a0p5.pt,b3cf539a4de3127c2ca76e9bf5f2e121f8df914b7d03db3c4fbb2c26a0c00a56,45.70199966430664,44.90550994873047,0.7964897155761719,0.7964897155761719,0.0,False
2266_0.54_0.77,2266_0.54_0.77.png,1405,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2266_0.54_0.77.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2266.png,01ad47247b2c6abf77a5a48b299dfd6abdb64b262c1101e1d28e215f20f52daf,0c8fe6a825a1b6387b91c19a1fe757975f8a5ab7aa24344f866c816d50a48d5c,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2266_0.54_0.77/A0_full.pt,c06478e1d6a36f9f26975231156df85c160889be0be157930e14b53ed1268882,49.744056701660156,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2266_0.54_0.77/WDMamba_full.pt,b376ff1aa4cb25a37867a1b6cc22db7790ff38b35228605f26af6c306d85764e,47.24358367919922,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2266_0.54_0.77/blend_a0p375.pt,bd5c17c477cb6fc03b723ce9452a112d73f90bb0b11a92bd039c9ea4b0c56b95,49.94563674926758,49.744056701660156,0.20158004760742188,0.20158004760742188,0.0,False
2266_0.54_0.77,2266_0.54_0.77.png,1405,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2266_0.54_0.77.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2266.png,01ad47247b2c6abf77a5a48b299dfd6abdb64b262c1101e1d28e215f20f52daf,0c8fe6a825a1b6387b91c19a1fe757975f8a5ab7aa24344f866c816d50a48d5c,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2266_0.54_0.77/A0_full.pt,c06478e1d6a36f9f26975231156df85c160889be0be157930e14b53ed1268882,49.744056701660156,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2266_0.54_0.77/WDMamba_full.pt,b376ff1aa4cb25a37867a1b6cc22db7790ff38b35228605f26af6c306d85764e,47.24358367919922,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2266_0.54_0.77/blend_a0p5.pt,65e64c46b783ff043d249402e42c9278d60c0450286a467b00b118198aacfe9f,49.617923736572266,49.744056701660156,-0.12613296508789062,-0.12613296508789062,0.0,False
2289_0.83_1.86,2289_0.83_1.86.png,1430,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2289_0.83_1.86.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2289.png,4e35ef0700259babe9a43fb9d70aae7038866dd0e4cd8a487423f3f988c9a276,1ad02195f1a501422c80914a4568b639041c2f92cbaf9d361f2ababecdcf8230,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2289_0.83_1.86/A0_full.pt,0e7c8405c5f8b8b1d35d44ad7aeb0e65dd1731c5b9a107d265f328d3d86d43bc,38.94189453125,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2289_0.83_1.86/WDMamba_full.pt,fc98e6a5f7765fd88645ed22b895f46077dcf8cdbf5c9bceb62558cf255cb6fe,39.255516052246094,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2289_0.83_1.86/blend_a0p375.pt,9c339089f1ab63e6faf3291e6c6c940d5c3521536c48baf562c1daaaf3dcbb82,40.0641975402832,38.94189453125,1.1223030090332031,1.1223030090332031,0.0,False
2289_0.83_1.86,2289_0.83_1.86.png,1430,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2289_0.83_1.86.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2289.png,4e35ef0700259babe9a43fb9d70aae7038866dd0e4cd8a487423f3f988c9a276,1ad02195f1a501422c80914a4568b639041c2f92cbaf9d361f2ababecdcf8230,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2289_0.83_1.86/A0_full.pt,0e7c8405c5f8b8b1d35d44ad7aeb0e65dd1731c5b9a107d265f328d3d86d43bc,38.94189453125,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2289_0.83_1.86/WDMamba_full.pt,fc98e6a5f7765fd88645ed22b895f46077dcf8cdbf5c9bceb62558cf255cb6fe,39.255516052246094,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2289_0.83_1.86/blend_a0p5.pt,b556b32a3d94f6aac708cb54082c4f17ce31dd7ee3d132655f3d03d6140eb294,40.19057846069336,38.94189453125,1.2486839294433594,1.2486839294433594,0.0,False
2290_0.92_1.28,2290_0.92_1.28.png,1432,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2290_0.92_1.28.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2290.png,d6713638a4996422a7961ff410e5976f5495e568b35573e87c42da54ddce6267,1ad02195f1a501422c80914a4568b639041c2f92cbaf9d361f2ababecdcf8230,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2290_0.92_1.28/A0_full.pt,3650476cb55f68fe1e116f13a297d58c1fd6b3a00e0310cce9b94d4c602097d0,40.588104248046875,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2290_0.92_1.28/WDMamba_full.pt,5ac723cd4cb366e2cd40ec687053fbd691a7ab9873b8dbefc31624985c9a8047,41.10310363769531,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2290_0.92_1.28/blend_a0p375.pt,6a5bd20a254c471a22b749c8b456f55564f2be02d362f48f3d93e9e2dd5bb719,41.88243865966797,40.588104248046875,1.2943344116210938,1.2943344116210938,0.0,False
2290_0.92_1.28,2290_0.92_1.28.png,1432,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2290_0.92_1.28.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2290.png,d6713638a4996422a7961ff410e5976f5495e568b35573e87c42da54ddce6267,1ad02195f1a501422c80914a4568b639041c2f92cbaf9d361f2ababecdcf8230,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2290_0.92_1.28/A0_full.pt,3650476cb55f68fe1e116f13a297d58c1fd6b3a00e0310cce9b94d4c602097d0,40.588104248046875,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2290_0.92_1.28/WDMamba_full.pt,5ac723cd4cb366e2cd40ec687053fbd691a7ab9873b8dbefc31624985c9a8047,41.10310363769531,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2290_0.92_1.28/blend_a0p5.pt,5c3b5574b03425a091315a0298b8e06d699d1e2f591e1bdd8290f563fe5ba318,42.051639556884766,40.588104248046875,1.4635353088378906,1.4635353088378906,0.0,False
229_0.93_1.79,229_0.93_1.79.png,1442,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/229_0.93_1.79.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/229.png,c7562193709684cf9e084323a3750f790d8fffc567db42000edce0b1f1b8281c,111164aa9cbed80691e59593693fedfcad0e6d30c93518a1ffe183f09a4b1b6e,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/229_0.93_1.79/A0_full.pt,701c9a8144e4ac9e6ccfb8b99c1572bee9ca6c8ade0591e1870acab1d19657c9,36.4676628112793,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/229_0.93_1.79/WDMamba_full.pt,1500b839c2756bb6a64f1679c5c22c22b3013edad98d2636110db77fa0523f10,39.952537536621094,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/229_0.93_1.79/blend_a0p375.pt,d91ff9599f42a0a0386cc2559f49e7411963a6249dfe8b4182e517f4fe248811,38.9784049987793,36.4676628112793,2.5107421875,2.5107421875,0.0,False
229_0.93_1.79,229_0.93_1.79.png,1442,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/229_0.93_1.79.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/229.png,c7562193709684cf9e084323a3750f790d8fffc567db42000edce0b1f1b8281c,111164aa9cbed80691e59593693fedfcad0e6d30c93518a1ffe183f09a4b1b6e,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/229_0.93_1.79/A0_full.pt,701c9a8144e4ac9e6ccfb8b99c1572bee9ca6c8ade0591e1870acab1d19657c9,36.4676628112793,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/229_0.93_1.79/WDMamba_full.pt,1500b839c2756bb6a64f1679c5c22c22b3013edad98d2636110db77fa0523f10,39.952537536621094,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/229_0.93_1.79/blend_a0p5.pt,17f8a8a123c38ef2160e00a9ee16ea71b4cd63c03977dea067957baceef1178a,39.68696975708008,36.4676628112793,3.2193069458007812,3.2193069458007812,0.0,False
230_0.98_1.69,230_0.98_1.69.png,1454,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/230_0.98_1.69.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/230.png,b21e947bb844535c9515b1a51d2c0e8afeaa69e88bd355b6085a94f8292a2579,111164aa9cbed80691e59593693fedfcad0e6d30c93518a1ffe183f09a4b1b6e,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/230_0.98_1.69/A0_full.pt,a1bf6584895f50cdc031fb1cc1994b3fec3af48b4d9ad1d095bba6fd0c86f3e8,36.82231521606445,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/230_0.98_1.69/WDMamba_full.pt,e2ea134e8e34603864688097e969cd9a6cc77ff97d96987629da78821d76d805,39.84046173095703,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/230_0.98_1.69/blend_a0p375.pt,078d64b7cdffba3a0c13d805375996496874b79f425884b101830dfd6a236c5a,38.98902893066406,36.82231521606445,2.1667137145996094,2.1667137145996094,0.0,False
230_0.98_1.69,230_0.98_1.69.png,1454,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/230_0.98_1.69.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/230.png,b21e947bb844535c9515b1a51d2c0e8afeaa69e88bd355b6085a94f8292a2579,111164aa9cbed80691e59593693fedfcad0e6d30c93518a1ffe183f09a4b1b6e,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/230_0.98_1.69/A0_full.pt,a1bf6584895f50cdc031fb1cc1994b3fec3af48b4d9ad1d095bba6fd0c86f3e8,36.82231521606445,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/230_0.98_1.69/WDMamba_full.pt,e2ea134e8e34603864688097e969cd9a6cc77ff97d96987629da78821d76d805,39.84046173095703,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/230_0.98_1.69/blend_a0p5.pt,2151921bbe7c7dd6e28574fc65abe0e7a40519de10897b1aceca3c107bbfeb66,39.57203674316406,36.82231521606445,2.7497215270996094,2.7497215270996094,0.0,False
2310_0.9_1.71,2310_0.9_1.71.png,1455,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2310_0.9_1.71.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2310.png,cb413b8de2a1fa9740f0d1a86cbd8ad4193aaf7875f0d5aee05a9ff6592981a4,9a2ba87336654616db907ab901a845747492e1a924220da4b3f1b9f8f193affd,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2310_0.9_1.71/A0_full.pt,470a35576a2958ae39119e23a93afb9f0cc7f83e868103a462afc7d67efd46ba,34.047264099121094,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2310_0.9_1.71/WDMamba_full.pt,d782012fe2dc463db6e19b269e0b6c08e8fabbaac3ee8e221a3054be6e5f116c,37.00603485107422,0.375,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2310_0.9_1.71/blend_a0p375.pt,b470cf118a7a747522aef70786bee56097db37e7bd8b980a3f4a6faa2fc523fe,35.96820068359375,34.047264099121094,1.9209365844726562,1.9209365844726562,0.0,False
2310_0.9_1.71,2310_0.9_1.71.png,1455,val_regular,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/haze/2310_0.9_1.71.png,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/gt/2310.png,cb413b8de2a1fa9740f0d1a86cbd8ad4193aaf7875f0d5aee05a9ff6592981a4,9a2ba87336654616db907ab901a845747492e1a924220da4b3f1b9f8f193affd,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2310_0.9_1.71/A0_full.pt,470a35576a2958ae39119e23a93afb9f0cc7f83e868103a462afc7d67efd46ba,34.047264099121094,/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2310_0.9_1.71/WDMamba_full.pt,d782012fe2dc463db6e19b269e0b6c08e8fabbaac3ee8e221a3054be6e5f116c,37.00603485107422,0.5,"clamp(A0 + alpha * (WDMamba - A0), 0, 1)",/sda/home/wangyuxin/ConvIR-B/runtime_outputs/haze4k_v2_35_fullimage_teacher_cache_context_contract_audit_20260706/fullimage_teacher_cache/2310_0.9_1.71/blend_a0p5.pt,e259feb385c7f0bd91e72a692ee356d813f638e79de0607ec5eb4861ca7fdd36,36.49373245239258,34.047264099121094,2.4464683532714844,2.4464683532714844,0.0,False
